1300_1330vwap,935_940vwap,amount,direction,excutointime_13:00_vwap,excutointime_9:35_vwap,instrument,pnl_buy_935-940,pnl_buy_excutointime,pnl_sell_1300-1330,pnl_sell_excutointime,price,tradingday,tradingtime,volume
NaN,20.5307004,57518,BUY,NaN,20.5322295,600487.SH,-5.573340377,-4.828194788,NaN,NaN,20.54214286,20251211,09:39:03,2800
NaN,24.67071972,27171,BUY,NaN,24.67071972,600498.SH,-12.23692316,-12.23692316,NaN,NaN,24.70090909,20251211,09:40:01,1100
NaN,17.10016786,65015,BUY,NaN,17.09606933,600522.SH,-5.288056047,-7.686677113,NaN,NaN,17.10921053,20251211,09:39:01,3800
NaN,38.82951061,46651,BUY,NaN,38.82982778,600745.SH,-11.92977306,-11.84799425,NaN,NaN,38.87583333,20251211,09:40:01,1200
NaN,13.81188258,9649,BUY,NaN,13.81047638,600776.SH,19.98052596,18.9643483,NaN,NaN,13.78428571,20251211,09:39:01,700
NaN,64.29299619,360590,BUY,NaN,64.3178053,601138.SH,-15.25441977,-11.39126765,NaN,NaN,64.39107143,20251211,09:39:01,5600
NaN,100.5048763,20003,BUY,NaN,99.66871563,601869.SH,48.74154741,-34.74353656,NaN,NaN,100.015,20251211,09:36:01,200
NaN,115.612608,46454,BUY,NaN,116.0560198,603083.SH,-45.18469303,-6.805348717,NaN,NaN,116.135,20251211,09:38:01,400
NaN,91.16130579,27435,BUY,NaN,91.46838346,603236.SH,-31.66850283,2.009815627,NaN,NaN,91.45,20251211,09:37:02,300
NaN,44.59511371,13420,BUY,NaN,44.72901742,603341.SH,-30.9943428,-0.964902672,NaN,NaN,44.73333333,20251211,09:37:01,300
NaN,27.61841969,8310,BUY,NaN,27.70760987,603496.SH,-29.53837033,2.746491025,NaN,NaN,27.7,20251211,09:37:02,300
NaN,21.37790713,12805,BUY,NaN,21.35892059,603712.SH,16.95229539,8.078089325,NaN,NaN,21.34166667,20251211,09:39:01,600
NaN,66.36889644,39854,BUY,NaN,66.46642896,688036.SH,-8.202169135,6.483819227,NaN,NaN,66.42333333,20251211,09:37:04,600
NaN,35.54141037,7104,BUY,NaN,35.52,688100.SH,6.024063774,0,NaN,NaN,35.52,20251211,09:35:02,200
NaN,25.87431325,5174,BUY,NaN,25.88629876,688182.SH,1.667000739,6.29628949,NaN,NaN,25.87,20251211,09:35:03,200
NaN,7.433099594,14132.2,BUY,NaN,7.435131296,688387.SH,-6.592681106,-3.858309183,NaN,NaN,7.438,20251211,09:39:02,1900
NaN,48.6131977,19426,BUY,NaN,48.60059559,000733.SZ,9.914530176,7.324106394,NaN,NaN,48.565,20251210,09:38:03,400
NaN,16.22075337,9728,BUY,NaN,16.22073282,000801.SZ,4.574409609,4.561745224,NaN,NaN,16.21333333,20251210,09:40:00,600
NaN,43.79850768,52560,BUY,NaN,43.77423467,002025.SZ,-0.340723204,-5.885958398,NaN,NaN,43.8,20251210,09:39:01,1200
NaN,36.4231646,29129,BUY,NaN,36.39276268,002046.SZ,3.271161369,-5.079943032,NaN,NaN,36.41125,20251210,09:39:03,800
NaN,76.15330601,45655,BUY,NaN,76.14557231,002049.SZ,8.094112476,7.079287314,NaN,NaN,76.09166667,20251210,09:39:02,600
NaN,31.45761252,119537,BUY,NaN,31.4609351,002151.SZ,0.161250134,1.217332038,NaN,NaN,31.45710526,20251210,09:39:49,3800
NaN,32.85458989,39442,BUY,NaN,32.85789163,002179.SZ,-4.183113475,-3.177838376,NaN,NaN,32.86833333,20251210,09:39:01,1200
NaN,18.52779332,11124,BUY,NaN,18.52786198,002268.SZ,-6.588307538,-6.551223369,NaN,NaN,18.54,20251210,09:40:01,600
NaN,52.98412343,31758,BUY,NaN,53.00801051,002338.SZ,10.21502788,14.71673901,NaN,NaN,52.93,20251210,09:39:11,600
NaN,8.258930149,85904,BUY,NaN,8.259004676,002405.SZ,-1.295386496,-1.205138225,NaN,NaN,8.26,20251210,09:40:01,10400
NaN,12.86280767,66859,BUY,NaN,12.85899725,002465.SZ,4.126370686,1.164357839,NaN,NaN,12.8575,20251210,09:39:02,5200
NaN,11.07227027,11076,BUY,NaN,11.07242602,002583.SZ,-3.368535199,-3.22781641,NaN,NaN,11.076,20251210,09:40:01,1000
1.308954305,NaN,2618393.2,SELL,1.308992011,NaN,159218.SZ,NaN,NaN,1.851059739,1.562950494,1.3091966,20251210,13:29:40,2000000
NaN,16.83516917,74072,BUY,NaN,16.84168351,300036.SZ,0.370481475,4.238327654,NaN,NaN,16.83454545,20251210,09:39:01,4400
NaN,24.21509473,33880,BUY,NaN,24.21000486,300045.SZ,6.233604042,4.132530074,NaN,NaN,24.2,20251210,09:39:04,1400
NaN,17.00970315,40835,BUY,NaN,17.01139759,300053.SZ,-2.86905668,-1.872711922,NaN,NaN,17.01458333,20251210,09:39:58,2400
NaN,5.350302806,20333,BUY,NaN,5.354472847,300079.SZ,-0.909608268,6.879059488,NaN,NaN,5.350789474,20251210,09:39:11,3800
NaN,23.10021259,27727,BUY,NaN,23.10347038,300101.SZ,-2.43320095,-1.022768449,NaN,NaN,23.10583333,20251210,09:39:01,1200
NaN,34.49256928,27645,BUY,NaN,34.54478801,300136.SZ,-18.46215681,-3.318008908,NaN,NaN,34.55625,20251210,09:39:01,800
NaN,22.37909525,17916,BUY,NaN,22.38240609,300342.SZ,-7.106968737,-5.626699501,NaN,NaN,22.395,20251210,09:39:02,800
NaN,17.1316951,6819,BUY,NaN,17.06800404,300416.SZ,49.14580867,12.01314424,NaN,NaN,17.0475,20251210,09:38:06,400
NaN,27.20484384,27160,BUY,NaN,27.19119352,300455.SZ,16.48376924,11.47192047,NaN,NaN,27.16,20251210,09:39:01,1000
NaN,25.81577881,97996,BUY,NaN,25.83409226,300593.SZ,10.59730076,17.67865924,NaN,NaN,25.78842105,20251210,09:39:04,3800
NaN,30.99279056,148843,BUY,NaN,30.98541554,300627.SZ,-5.216623237,-7.598024889,NaN,NaN,31.00895833,20251210,09:39:34,4800
NaN,100.3093835,40193,BUY,NaN,100.4124833,300672.SZ,-17.2582537,-6.972912012,NaN,NaN,100.4825,20251210,09:38:01,400
NaN,41.48041364,8261,BUY,NaN,41.26692913,300726.SZ,42.28830611,-9.225514702,NaN,NaN,41.305,20251210,09:36:01,200
NaN,68.66358456,27466,BUY,NaN,68.65819214,300782.SZ,-0.20614124,-0.991558944,NaN,NaN,68.665,20251210,09:38:01,400
NaN,42.78120896,179217,BUY,NaN,42.69721351,000063.SZ,25.82785173,6.206312206,NaN,NaN,42.67071429,20251209,09:39:02,4200
NaN,18.17827864,76330,BUY,NaN,18.17033956,000519.SZ,2.458494295,-1.909687775,NaN,NaN,18.17380952,20251209,09:39:02,4200
NaN,22.49988663,141528,BUY,NaN,22.48220817,000547.SZ,15.61106976,7.760033403,NaN,NaN,22.4647619,20251209,09:39:01,6300
NaN,48.5660788,43684,BUY,NaN,48.54554739,000733.SZ,5.827322961,1.600477956,NaN,NaN,48.53777778,20251209,09:39:08,900
NaN,18.99213015,62706,BUY,NaN,18.98955265,000738.SZ,-5.101077093,-6.459092811,NaN,NaN,19.00181818,20251209,09:39:01,3300
NaN,24.00574399,151239,BUY,NaN,24.00560189,000768.SZ,-0.185989623,-0.245187734,NaN,NaN,24.00619048,20251209,09:39:17,6300
NaN,16.30717649,22837,BUY,NaN,16.31471877,000801.SZ,-3.045509404,1.57888641,NaN,NaN,16.31214286,20251209,09:39:06,1400
NaN,25.86407199,67235,BUY,NaN,25.85125538,000938.SZ,1.723085707,-3.233888143,NaN,NaN,25.85961538,20251209,09:39:03,2600
NaN,13.40889447,40224,BUY,NaN,13.40855585,002023.SZ,0.667069114,0.41454873,NaN,NaN,13.408,20251209,09:39:20,3000
NaN,44.26013613,70702,BUY,NaN,44.19891702,002025.SZ,16.12876349,2.300286312,NaN,NaN,44.18875,20251209,09:39:04,1600
NaN,36.00317108,28783,BUY,NaN,35.9725317,002046.SZ,6.783036482,-1.728623262,NaN,NaN,35.97875,20251209,09:39:01,800
NaN,77.23200699,46369,BUY,NaN,77.2094301,002049.SZ,-6.429935215,-9.355925946,NaN,NaN,77.28166667,20251209,09:39:01,600
NaN,9.95585334,14941,BUY,NaN,9.950353852,002111.SZ,-4.83467045,-10.36426945,NaN,NaN,9.960666667,20251209,09:39:02,1500
NaN,31.81113717,120886,BUY,NaN,31.80966085,002151.SZ,-0.304324824,-0.768451121,NaN,NaN,31.81210526,20251209,09:39:05,3800
NaN,33.39931953,96883,BUY,NaN,33.3993366,002179.SZ,-2.578346344,-2.573236292,NaN,NaN,33.40793103,20251209,09:39:01,2900
NaN,12.88111081,6438,BUY,NaN,12.88449829,002194.SZ,3.967676774,6.595751149,NaN,NaN,12.876,20251209,09:39:01,500
NaN,27.19842597,32635,BUY,NaN,27.20220844,002265.SZ,0.953232014,2.343599983,NaN,NaN,27.19583333,20251209,09:39:11,1200
NaN,18.54943655,11135,BUY,NaN,18.54550351,002268.SZ,-4.796256964,-6.918024102,NaN,NaN,18.55833333,20251209,09:39:07,600
NaN,66.09463973,39653,BUY,NaN,66.05676028,002281.SZ,0.954146849,-4.779685133,NaN,NaN,66.08833333,20251209,09:39:01,600
NaN,53.34647572,42660,BUY,NaN,53.3243362,002338.SZ,4.025704749,-0.124482939,NaN,NaN,53.325,20251209,09:39:01,800
NaN,22.516135,67578,BUY,NaN,22.51180183,002389.SZ,-4.381301354,-6.306988013,NaN,NaN,22.526,20251209,09:39:02,3000
NaN,30.61461704,18372,BUY,NaN,30.65033584,002396.SZ,-1.758296325,9.897392964,NaN,NaN,30.62,20251209,09:39:01,600
NaN,8.41501177,87569,BUY,NaN,8.417332729,002405.SZ,-6.042040111,-3.283017008,NaN,NaN,8.420096154,20251209,09:39:33,10400
NaN,12.65068078,98704,BUY,NaN,12.65466808,002465.SZ,-2.907504867,0.244258895,NaN,NaN,12.65435897,20251209,09:39:01,7800
NaN,30.26941471,15132,BUY,NaN,30.28003522,002544.SZ,1.788837831,5.295642212,NaN,NaN,30.264,20251209,09:39:01,500
NaN,11.37007311,27289,BUY,NaN,11.37291596,002583.SZ,-0.302155488,2.19757995,NaN,NaN,11.37041667,20251209,09:39:31,2400
NaN,49.97970453,344889,BUY,NaN,49.97648241,002625.SZ,-0.842044823,-1.486825615,NaN,NaN,49.98391304,20251209,09:39:01,6900
NaN,47.13801922,9442,BUY,NaN,47.23298326,002881.SZ,-15.27021727,4.865933855,NaN,NaN,47.21,20251209,09:36:01,200
NaN,41.74669729,8375,BUY,NaN,41.91485779,002929.SZ,-30.73361978,9.509227764,NaN,NaN,41.875,20251209,09:36:02,200
NaN,18.99821364,22771,BUY,NaN,18.98972127,002935.SZ,11.78021402,7.313398352,NaN,NaN,18.97583333,20251209,09:39:01,1200
NaN,28.40130747,25557,BUY,NaN,28.40446445,002985.SZ,1.634008767,2.745267015,NaN,NaN,28.39666667,20251209,09:39:01,900
1.301728184,NaN,2603470,SELL,1.301721403,NaN,159218.SZ,NaN,NaN,0.052360515,0.104456321,1.301735,20251209,13:29:39,2000000
1.181317518,NaN,3543465,SELL,1.181313666,NaN,159227.SZ,NaN,NaN,-1.375734157,-1.343128874,1.181155,20251209,13:29:31,3000000
1.246211947,NaN,2491076.8,SELL,1.246237941,NaN,159583.SZ,NaN,NaN,-5.404756799,-5.613220071,1.2455384,20251209,13:29:31,2000000
NaN,17.31144343,41551,BUY,NaN,17.31485291,300034.SZ,-0.851021525,1.118252926,NaN,NaN,17.31291667,20251209,09:39:12,2400
NaN,17.44171696,76769,BUY,NaN,17.43509013,300036.SZ,-3.315637416,-7.117754212,NaN,NaN,17.4475,20251209,09:39:05,4400
NaN,24.26328537,108954,BUY,NaN,24.2352221,300045.SZ,21.1370259,9.581962955,NaN,NaN,24.212,20251209,09:39:01,4500
NaN,17.03005198,40837,BUY,NaN,17.02230255,300053.SZ,8.593814385,4.045210049,NaN,NaN,17.01541667,20251209,09:39:01,2400
NaN,18.04323333,59562,BUY,NaN,18.0429664,300065.SZ,-3.246413641,-3.394401588,NaN,NaN,18.04909091,20251209,09:39:07,3300
NaN,5.540292542,21083,BUY,NaN,5.540595809,300079.SZ,-14.19663833,-13.64850615,NaN,NaN,5.548157895,20251209,09:39:46,3800
NaN,23.45518843,77259,BUY,NaN,23.45136444,300101.SZ,18.49068533,16.86309388,NaN,NaN,23.41181818,20251209,09:39:02,3300
NaN,8.128443987,34122,BUY,NaN,8.132644277,300123.SZ,5.115706118,10.27779186,NaN,NaN,8.124285714,20251209,09:39:01,4200
NaN,34.09256004,27195,BUY,NaN,34.07488037,300136.SZ,28.98287419,23.80943705,NaN,NaN,33.99375,20251209,09:39:03,800
NaN,575.985227,691010,BUY,NaN,576.1957283,300308.SZ,2.492431399,6.144815375,NaN,NaN,575.8416667,20251209,09:39:01,1200
NaN,22.98016599,18426,BUY,NaN,23.01463879,300342.SZ,-22.77355638,-7.760804004,NaN,NaN,23.0325,20251209,09:39:01,800
NaN,20.6823188,16540,BUY,NaN,20.68405607,300353.SZ,3.538673109,4.378286171,NaN,NaN,20.675,20251209,09:39:05,800
NaN,234.0854183,140572,BUY,NaN,234.2805152,300394.SZ,-8.597217334,-0.262567613,NaN,NaN,234.2866667,20251209,09:39:26,600
NaN,14.5603421,26218,BUY,NaN,14.55883955,300397.SZ,-3.580588973,-4.613008455,NaN,NaN,14.56555556,20251209,09:39:01,1800
NaN,16.91341532,6763,BUY,NaN,16.90566081,300416.SZ,3.497415391,-1.087915302,NaN,NaN,16.9075,20251209,09:39:01,400
NaN,17.85458582,21447,BUY,NaN,17.8559971,300424.SZ,-10.03337951,-9.242216714,NaN,NaN,17.8725,20251209,09:39:01,1200
NaN,28.4995354,42666,BUY,NaN,28.47360857,300455.SZ,19.48642435,10.39860154,NaN,NaN,28.444,20251209,09:39:01,1500
NaN,408.237513,531600,BUY,NaN,408.7033356,300502.SZ,-16.793262,-5.3765473,NaN,NaN,408.9230769,20251209,09:39:01,1300
NaN,131.7270757,39555,BUY,NaN,131.5816196,300548.SZ,-9.331738765,-20.3964957,NaN,NaN,131.85,20251209,09:37:02,300
NaN,39.70904614,3989,BUY,NaN,39.92180392,300563.SZ,-45.5699347,7.966554225,NaN,NaN,39.89,20251209,09:35:04,100
NaN,127.6669647,25477,BUY,NaN,128.1677071,300570.SZ,22.08595952,61.0689801,NaN,NaN,127.385,20251209,09:36:01,200
NaN,26.78069874,101674,BUY,NaN,26.77735989,300593.SZ,9.104671385,7.858917147,NaN,NaN,26.75631579,20251209,09:39:01,3800
NaN,174.4920862,34576,BUY,NaN,173.652071,300620.SZ,92.3873544,44.4607996,NaN,NaN,172.88,20251209,09:36:01,200
NaN,31.77281349,174812,BUY,NaN,31.77607823,300627.SZ,-3.520781753,-2.492998721,NaN,NaN,31.784,20251209,09:39:03,5500
NaN,34.79768417,24343,BUY,NaN,34.79712,300628.SZ,6.313605083,6.151576419,NaN,NaN,34.77571429,20251209,09:39:10,700
NaN,19.50075923,17545,BUY,NaN,19.50374483,300629.SZ,3.238226179,4.768513583,NaN,NaN,19.49444444,20251209,09:39:29,900
NaN,30.0544452,18092,BUY,NaN,30.04751908,300638.SZ,-32.90299668,-35.21563686,NaN,NaN,30.15333333,20251209,09:39:01,600
NaN,99.43681675,39742,BUY,NaN,99.32764926,300672.SZ,8.228013716,-2.753587393,NaN,NaN,99.355,20251209,09:39:01,400
NaN,41.76378937,16700,BUY,NaN,41.7378123,300726.SZ,3.301753334,-2.920062758,NaN,NaN,41.75,20251209,09:38:01,400
NaN,33.3815832,90181,BUY,NaN,33.42154782,300762.SZ,-5.628005195,6.336465216,NaN,NaN,33.40037037,20251209,09:39:01,2700
NaN,28.70330795,51657,BUY,NaN,28.70076034,300775.SZ,1.733116636,0.845626201,NaN,NaN,28.69833333,20251209,09:39:01,1800
NaN,70.1281807,28024,BUY,NaN,70.08795582,300782.SZ,9.722296312,3.988676155,NaN,NaN,70.06,20251209,09:38:03,400
NaN,22.81980836,20551,BUY,NaN,22.80697495,300900.SZ,-6.41376157,-12.04433799,NaN,NaN,22.83444444,20251209,09:39:01,900
NaN,57.35295429,5740,BUY,NaN,57.47298246,300913.SZ,-8.202839253,12.69856775,NaN,NaN,57.4,20251209,09:35:01,100
NaN,47.47113593,42722,BUY,NaN,47.45676819,301050.SZ,0.473347872,-2.554049594,NaN,NaN,47.46888889,20251209,09:39:01,900
NaN,87.80111699,8909,BUY,NaN,89.19903614,301165.SZ,-146.7957422,12.22391511,NaN,NaN,89.09,20251209,09:35:01,100
NaN,134.0869939,13404,BUY,NaN,134.3647236,301205.SZ,3.504732452,24.16732676,NaN,NaN,134.04,20251209,09:35:01,100
NaN,14.44207006,2889,BUY,NaN,14.44921569,301339.SZ,-2.028750929,2.917588308,NaN,NaN,14.445,20251209,09:36:03,200
NaN,77.64194113,116544,BUY,NaN,77.63947377,302132.SZ,-6.962585489,-7.280604895,NaN,NaN,77.696,20251209,09:39:06,1500
NaN,42.0689758,176635,BUY,NaN,42.06406942,000063.SZ,3.09573041,1.92968351,NaN,NaN,42.05595238,20251208,09:39:01,4200
NaN,48.6992597,43812,BUY,NaN,48.70270676,000733.SZ,3.954823161,4.662319005,NaN,NaN,48.68,20251208,09:39:09,900
NaN,16.32357306,22831,BUY,NaN,16.31875703,000801.SZ,9.627741634,6.679363347,NaN,NaN,16.30785714,20251208,09:39:02,1400
NaN,25.26343367,65614,BUY,NaN,25.26028965,000938.SZ,10.79814736,9.554842054,NaN,NaN,25.23615385,20251208,09:39:34,2600
NaN,46.25744854,73934,BUY,NaN,46.26352573,002025.SZ,10.52771871,11.83993829,NaN,NaN,46.20875,20251208,09:39:01,1600
NaN,35.63572728,28390,BUY,NaN,35.63461736,002046.SZ,41.59513336,41.28495487,NaN,NaN,35.4875,20251208,09:39:01,800
NaN,77.10378496,46256,BUY,NaN,77.09666061,002049.SZ,1.355526873,0.431572344,NaN,NaN,77.09333333,20251208,09:39:07,600
NaN,31.78008472,120707,BUY,NaN,31.80788431,002151.SZ,4.746595663,13.48229052,NaN,NaN,31.765,20251208,09:39:01,3800
NaN,33.86423498,98218,BUY,NaN,33.85896756,002179.SZ,-1.193259125,-2.749138287,NaN,NaN,33.86827586,20251208,09:39:01,2900
NaN,12.73895679,6363,BUY,NaN,12.74319374,002194.SZ,10.17099865,13.49248802,NaN,NaN,12.726,20251208,09:39:01,500
NaN,18.47574486,11089,BUY,NaN,18.48612258,002268.SZ,-3.205181295,2.410410777,NaN,NaN,18.48166667,20251208,09:39:01,600
NaN,63.94780077,38243,BUY,NaN,63.8866592,002281.SZ,32.75600395,23.21703213,NaN,NaN,63.73833333,20251208,09:39:01,600
NaN,52.98770105,42400,BUY,NaN,53.02027679,002338.SZ,-2.321095425,3.824346699,NaN,NaN,53,20251208,09:39:04,800
NaN,27.60835111,16552,BUY,NaN,27.60841655,002396.SZ,7.854304922,7.87799144,NaN,NaN,27.58666667,20251208,09:39:15,600
NaN,8.507137659,88441,BUY,NaN,8.503574771,002405.SZ,3.756082345,-0.432214208,NaN,NaN,8.503942308,20251208,09:39:02,10400
NaN,12.87653145,100172,BUY,NaN,12.86583499,002465.SZ,26.37926824,18.08735447,NaN,NaN,12.8425641,20251208,09:39:01,7800
NaN,31.09574789,15570,BUY,NaN,31.16577438,002544.SZ,-14.23092132,8.270092148,NaN,NaN,31.14,20251208,09:39:01,500
NaN,11.53538709,27672,BUY,NaN,11.53889336,002583.SZ,4.670057265,7.70728718,NaN,NaN,11.53,20251208,09:39:03,2400
NaN,47.05586084,9406,BUY,NaN,46.98582278,002881.SZ,5.495774188,-9.402243607,NaN,NaN,47.03,20251208,09:36:07,200
NaN,40.67952765,8139,BUY,NaN,40.6420462,002929.SZ,-3.803473424,-13.02931332,NaN,NaN,40.695,20251208,09:36:03,200
1.326739379,NaN,2654916.2,SELL,1.326743791,NaN,159218.SZ,NaN,NaN,5.417197911,5.383923905,1.3274581,20251208,13:29:34,2000000
1.224263295,NaN,2447923.9,SELL,1.224203388,NaN,159583.SZ,NaN,NaN,-2.461436877,-1.972208707,1.22396195,20251208,13:29:32,2000000
NaN,17.7018703,77834,BUY,NaN,17.7016012,300036.SZ,6.962451783,6.810540355,NaN,NaN,17.68954545,20251208,09:39:04,4400
NaN,24.52475153,51424,BUY,NaN,24.52637022,300045.SZ,15.14081811,15.79980091,NaN,NaN,24.48761905,20251208,09:39:01,2100
NaN,17.87497729,42946,BUY,NaN,17.93254392,300053.SZ,-10.73533037,21.40089767,NaN,NaN,17.89416667,20251208,09:39:01,2400
NaN,5.601994097,21287,BUY,NaN,5.602040263,300079.SZ,0.271317506,0.353724692,NaN,NaN,5.601842105,20251208,09:39:45,3800
NaN,23.90364166,28646,BUY,NaN,23.91318495,300101.SZ,13.37661887,17.3620876,NaN,NaN,23.87166667,20251208,09:39:01,1200
NaN,34.70194557,27711,BUY,NaN,34.69652843,300136.SZ,18.21095909,16.65250954,NaN,NaN,34.63875,20251208,09:39:01,800
NaN,556.3267925,666771,BUY,NaN,555.8532253,300308.SZ,12.30018944,3.791024443,NaN,NaN,555.6425,20251208,09:39:01,1200
NaN,23.71128862,18863,BUY,NaN,23.65785494,300342.SZ,55.89684249,33.4370731,NaN,NaN,23.57875,20251208,09:39:01,800
NaN,20.65409375,16526,BUY,NaN,20.65807171,300353.SZ,-1.649188796,0.276746753,NaN,NaN,20.6575,20251208,09:39:03,800
NaN,211.4581184,126246,BUY,NaN,211.2077915,300394.SZ,49.56624273,37.77282529,NaN,NaN,210.41,20251208,09:39:08,600
NaN,16.88325978,6741,BUY,NaN,16.88810787,300416.SZ,18.21910139,21.08458085,NaN,NaN,16.8525,20251208,09:38:04,400
NaN,29.79800057,44523,BUY,NaN,29.80356456,300455.SZ,38.92897695,40.7885966,NaN,NaN,29.682,20251208,09:39:05,1500
NaN,385.6436525,500568,BUY,NaN,385.12208,300502.SZ,15.33396892,1.8116923,NaN,NaN,385.0523077,20251208,09:39:01,1300
NaN,124.7856614,37213,BUY,NaN,124.1373767,300548.SZ,59.48824779,7.575747139,NaN,NaN,124.0433333,20251208,09:37:01,300
NaN,38.66121336,3840,BUY,NaN,38.39198864,300563.SZ,67.56470695,-2.086727966,NaN,NaN,38.4,20251208,09:35:01,100
NaN,115.9693309,22904,BUY,NaN,114.1788471,300570.SZ,124.9753622,-29.87881846,NaN,NaN,114.52,20251208,09:36:01,200
NaN,25.6402994,97669,BUY,NaN,25.69891691,300593.SZ,-24.20760338,-1.343058631,NaN,NaN,25.70236842,20251208,09:39:01,3800
NaN,153.5027793,30487,BUY,NaN,152.3840268,300620.SZ,69.56091243,-3.345045657,NaN,NaN,152.435,20251208,09:36:13,200
NaN,32.30024244,177628,BUY,NaN,32.31018526,300627.SZ,1.313438353,4.390337349,NaN,NaN,32.296,20251208,09:39:01,5500
NaN,34.5283519,24158,BUY,NaN,34.5251353,300628.SZ,4.901285431,3.970073188,NaN,NaN,34.51142857,20251208,09:39:06,700
NaN,29.6992,17802,BUY,NaN,29.70682654,300638.SZ,9.831913498,12.39665806,NaN,NaN,29.67,20251208,09:39:01,600
NaN,96.87582587,38733,BUY,NaN,96.89098051,300672.SZ,4.472310228,6.035702318,NaN,NaN,96.8325,20251208,09:38:01,400
NaN,41.90264868,16763,BUY,NaN,41.91675209,300726.SZ,-1.157759539,2.207252556,NaN,NaN,41.9075,20251208,09:38:01,400
NaN,70.35298634,28130,BUY,NaN,70.35046547,300782.SZ,3.97798893,3.619800565,NaN,NaN,70.325,20251208,09:38:01,400
NaN,55.69663715,5539,BUY,NaN,55.37036364,300913.SZ,55.05487641,-3.546367108,NaN,NaN,55.39,20251208,09:35:01,100
NaN,76.15544889,7565,BUY,NaN,75.65957746,301165.SZ,66.37067915,1.265862844,NaN,NaN,75.65,20251208,09:35:01,100
NaN,124.4503159,12349,BUY,NaN,123.2648649,301205.SZ,77.1646023,-18.26433959,NaN,NaN,123.49,20251208,09:35:01,100
NaN,14.41014934,2881,BUY,NaN,14.39616279,301339.SZ,3.573412163,-6.138586671,NaN,NaN,14.405,20251208,09:36:17,200
2.959416021,NaN,2957460.8,SELL,2.95927701,NaN,515880.SH,NaN,NaN,-6.606778468,-6.137342654,2.9574608,20251208,13:29:39,1000000
NaN,17.97160048,28704,BUY,NaN,17.95252326,600105.SH,17.58356345,6.975767891,NaN,NaN,17.94,20251208,09:39:01,1600
NaN,8.760942857,7892,BUY,NaN,8.76347008,600198.SH,-9.06983629,-6.183404992,NaN,NaN,8.768888889,20251208,09:39:02,900
NaN,28.99487602,5812,BUY,NaN,28.97922307,600345.SH,-22.46051431,-27.87408571,NaN,NaN,29.06,20251208,09:36:01,200
NaN,20.2896012,56773,BUY,NaN,20.27807209,600487.SH,6.668329222,0.986611539,NaN,NaN,20.27607143,20251208,09:39:01,2800
NaN,24.73384024,27121,BUY,NaN,24.72487085,600498.SH,31.69168115,28.0754987,NaN,NaN,24.65545455,20251208,09:39:01,1100
NaN,16.77163187,63716,BUY,NaN,16.77152295,600522.SH,2.542057955,2.477132718,NaN,NaN,16.76736842,20251208,09:40:01,3800
NaN,38.98817406,46779,BUY,NaN,38.98275631,600745.SH,1.45532908,0.065749487,NaN,NaN,38.9825,20251208,09:39:01,1200
NaN,13.71004415,9593,BUY,NaN,13.70509261,600776.SH,4.200161445,0.588754558,NaN,NaN,13.70428571,20251208,09:39:01,700
NaN,60.85776328,340759,BUY,NaN,60.84770242,601138.SH,1.304985567,-0.348248259,NaN,NaN,60.84982143,20251208,09:39:01,5600
NaN,85.49927182,16981,BUY,NaN,84.83765274,601869.SH,69.5060678,-7.93836858,NaN,NaN,84.905,20251208,09:36:02,200
NaN,113.980855,45376,BUY,NaN,113.4761594,603083.SH,47.45138966,3.186520534,NaN,NaN,113.44,20251208,09:38:01,400
NaN,91.23702416,27403,BUY,NaN,91.48147009,603236.SH,-11.65197775,15.09997149,NaN,NaN,91.34333333,20251208,09:37:01,300
NaN,45.16612547,13531,BUY,NaN,45.17704848,603341.SH,13.90248453,16.31694719,NaN,NaN,45.10333333,20251208,09:37:01,300
NaN,27.78788769,8315,BUY,NaN,27.70650573,603496.SH,25.63023894,-3.667347464,NaN,NaN,27.71666667,20251208,09:37:07,300
NaN,21.77194953,15226,BUY,NaN,21.76516338,603712.SH,9.425410698,6.310454578,NaN,NaN,21.75142857,20251208,09:39:01,700
NaN,67.7669137,40588,BUY,NaN,67.64783559,688036.SH,17.74420954,0.172795817,NaN,NaN,67.64666667,20251208,09:37:22,600
NaN,35.26861408,7060,BUY,NaN,35.33218307,688100.SH,-8.899108264,9.10871342,NaN,NaN,35.3,20251208,09:35:37,200
NaN,25.8311089,5120,BUY,NaN,25.62423544,688182.SH,89.46921196,9.458014924,NaN,NaN,25.6,20251208,09:35:02,200
NaN,7.794266498,14823.8,BUY,NaN,7.805383589,688387.SH,-9.922039049,4.334943201,NaN,NaN,7.802,20251208,09:39:01,1900
1.783497934,NaN,2673795,SELL,1.783500735,NaN,512400.SH,NaN,NaN,-5.427168291,-5.442862961,1.78253,20251205,13:29:30,1500000
1.480117626,NaN,2960101.9,SELL,1.480130758,NaN,560860.SH,NaN,NaN,-0.450474391,-0.539193019,1.48005095,20251205,13:29:37,2000000
NaN,46.42313934,464660,BUY,NaN,46.42125426,600111.SH,-9.23260761,-9.639063744,NaN,NaN,46.466,20251205,09:39:03,10000
NaN,5.019719337,136986,BUY,NaN,5.019719337,600219.SH,3.819215025,3.819215025,NaN,NaN,5.017802198,20251205,09:40:01,27300
NaN,4.383502234,9210,BUY,NaN,4.383779688,600361.SH,-5.046310247,-4.413080402,NaN,NaN,4.385714286,20251205,09:39:09,2100
