Exchange,Instrument,Time,Last,AskPrice,BidPrice,AskVolume,BidVolume,Volume
0,601607.SH,112915000,169400,"[169400, 169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300]","[169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500, 168400]","[700, 6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200]","[20600, 15200, 26100, 21300, 12400, 6800, 5900, 12300, 17300, 7400]",8022339
0,601607.SH,112918000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200, 600]","[4600, 20600, 15200, 26100, 21300, 12400, 6800, 5900, 12300, 17300]",8023139
0,601607.SH,112921000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200, 600]","[7400, 20200, 15200, 26100, 21300, 12400, 6800, 5900, 12300, 17300]",8023239
0,601607.SH,112924000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200, 600]","[7600, 20200, 15200, 26100, 21300, 12400, 6800, 5900, 12300, 17300]",8023239
0,601607.SH,112927000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200, 600]","[7600, 20200, 15200, 26100, 21300, 12400, 6800, 5900, 9900, 17300]",8023239
0,601607.SH,112930000,169400,"[169500, 169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[6500, 5500, 4900, 3000, 2900, 12900, 6100, 5000, 3200, 600]","[6900, 20200, 15200, 26100, 21300, 12400, 6800, 5900, 9900, 17300]",8023939
0,601607.SH,112933000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[5800, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[3200, 4800, 20200, 15200, 26100, 21300, 12400, 6800, 5900, 9900]",8030639
0,601607.SH,112936000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4300, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6300, 2400, 20300, 15200, 26100, 20200, 12400, 6800, 5900, 9900]",8032639
0,601607.SH,112939000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4200, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6400, 2400, 20300, 15200, 26100, 20200, 12400, 6800, 5900, 9900]",8032939
0,601607.SH,112942000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4200, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6200, 2400, 20300, 15200, 26100, 20200, 12400, 6800, 5900, 9900]",8033139
0,601607.SH,112948000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4200, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6100, 2400, 20300, 15200, 26100, 19700, 12400, 6800, 5900, 9900]",8033239
0,601607.SH,112951000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4200, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6100, 2400, 20300, 15200, 26100, 19200, 12400, 6800, 5900, 5000]",8033239
0,601607.SH,112954000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4800, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6500, 2400, 20300, 15200, 26100, 19200, 12400, 6800, 5900, 5000]",8033239
0,601607.SH,112957000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4800, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6100, 2400, 17600, 15200, 26100, 19200, 12400, 6800, 5900, 5000]",8033639
0,601607.SH,113000000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4000, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6100, 1600, 17600, 15200, 26100, 19200, 12400, 6800, 5900, 5000]",8034439
0,601607.SH,130000000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[4000, 4900, 3000, 2900, 13000, 6100, 5000, 3200, 600, 13500]","[6000, 1600, 17600, 15200, 26100, 19200, 11400, 6800, 5900, 5000]",8034539
0,601607.SH,130003000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[2200, 900, 2300, 14100, 12000, 6200, 5000, 3200, 5000, 13500]","[7000, 12100, 17500, 15700, 26000, 22800, 11400, 7300, 5900, 42800]",8046139
0,601607.SH,130006000,169500,"[169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500, 170600]","[169600, 169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700]","[900, 2300, 14100, 12000, 6200, 4400, 3200, 5000, 13500, 3400]","[3500, 200, 11100, 18100, 13900, 25500, 25700, 11400, 7300, 5900]",8058539
0,601607.SH,130009000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[800, 1400, 2300, 14100, 12000, 6200, 4400, 3200, 5000, 13500]","[11100, 17500, 13900, 25500, 25700, 11400, 7300, 5900, 42800, 18200]",8062339
0,601607.SH,130012000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[100, 1400, 2300, 14100, 12000, 6200, 4400, 3200, 5000, 15500]","[10500, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800, 18200]",8065239
0,601607.SH,130015000,169400,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[10600, 1400, 2300, 14100, 12000, 6200, 4400, 3200, 5000, 15500]","[10600, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800, 18200]",8066239
0,601607.SH,130018000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[10500, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[11100, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800, 18200]",8067039
0,601607.SH,130021000,169400,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600, 168500]","[10700, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[11200, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800, 18200]",8067139
0,601607.SH,130024000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[10600, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[2600, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8067239
0,601607.SH,130027000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[11400, 2900, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[2300, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8067739
0,601607.SH,130030000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[11400, 2900, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[2500, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8068539
0,601607.SH,130033000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[17900, 2900, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[8200, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8068539
0,601607.SH,130036000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[17900, 2900, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[9800, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8068539
0,601607.SH,130045000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[18200, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[9700, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069439
0,601607.SH,130048000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[18200, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[10100, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069439
0,601607.SH,130051000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[18400, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13900, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069639
0,601607.SH,130054000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[18700, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13800, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069739
0,601607.SH,130057000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[26800, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13800, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069739
0,601607.SH,130100000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27000, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[14400, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069739
0,601607.SH,130103000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27000, 1400, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[14700, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8069739
0,601607.SH,130109000,169600,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[26800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[12400, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8072439
0,601607.SH,130112000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[26800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13000, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8072439
0,601607.SH,130118000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27100, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13000, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8072439
0,601607.SH,130121000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[26900, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[2200, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8083439
0,601607.SH,130124000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[26900, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[6600, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8083739
0,601607.SH,130127000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27400, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[3400, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8090339
0,601607.SH,130130000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27400, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[7400, 13300, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8090339
0,601607.SH,130133000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[7000, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8090739
0,601607.SH,130142000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[7600, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8091039
0,601607.SH,130145000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[4500, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8096039
0,601607.SH,130148000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[6800, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8096139
0,601607.SH,130151000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27800, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[6700, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8098039
0,601607.SH,130154000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27700, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[10400, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8098239
0,601607.SH,130157000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27200, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[13100, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8098739
0,601607.SH,130200000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27200, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[14900, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8098739
0,601607.SH,130203000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27200, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[14000, 11400, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8099639
0,601607.SH,130206000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[29100, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[10700, 11500, 17400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8103139
0,601607.SH,130209000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[29100, 1300, 4300, 14100, 11500, 6200, 4400, 3200, 5000, 15500]","[11200, 11400, 18400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8103139
0,601607.SH,130212000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28900, 1300, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[11200, 11400, 18400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8103139
0,601607.SH,130215000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28900, 1300, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[11400, 11400, 18400, 13900, 25400, 22700, 11400, 7300, 5900, 42800]",8103139
0,601607.SH,130221000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[30000, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[11300, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8103239
0,601607.SH,130224000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[30000, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[10600, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8104539
0,601607.SH,130227000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[30000, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[11200, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8104639
0,601607.SH,130230000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[30000, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[12300, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8104739
0,601607.SH,130236000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[23500, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[12700, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8104839
0,601607.SH,130239000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[23500, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[10300, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8111339
0,601607.SH,130242000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[23400, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[8600, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42800]",8113339
0,601607.SH,130245000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[23400, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[10000, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8113339
0,601607.SH,130248000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[24000, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[10000, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8113339
0,601607.SH,130251000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 11500, 6200, 4400, 3200, 5000, 15500]","[10200, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8113339
0,601607.SH,130254000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15500]","[9900, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8113639
0,601607.SH,130257000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9900, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8113639
0,601607.SH,130300000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27900, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9900, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8114139
0,601607.SH,130303000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27900, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[10200, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8114139
0,601607.SH,130306000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28300, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9800, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8114739
0,601607.SH,130309000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9700, 11400, 18400, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8114839
0,601607.SH,130318000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9200, 11400, 23300, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8115339
0,601607.SH,130321000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[28400, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9600, 11400, 23300, 13900, 25400, 22700, 13900, 7300, 5900, 42900]",8115339
0,601607.SH,130324000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27700, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[9300, 11400, 23300, 13900, 25400, 22100, 13900, 7300, 5900, 42900]",8116039
0,601607.SH,130327000,169500,"[169600, 169700, 169800, 169900, 170000, 170100, 170200, 170300, 170400, 170500]","[169500, 169400, 169300, 169200, 169100, 169000, 168900, 168800, 168700, 168600]","[27700, 1400, 4300, 14000, 13200, 6200, 4400, 3200, 5000, 15700]","[8400, 11400, 23300, 13900, 25400, 22100, 13900, 7300, 5900, 42900]",8116939
