Predicted,Real,Correct,StockCode,Date,File
131.5,130.0,False,688353.SH,2025-11-18,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-18.log:51191
26.14,26.15,False,688573.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:15
6.1,6.11,False,688408.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:45
33.99,33.9,False,688429.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:554
17.0,16.99,False,688429.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:3829
18.17,18.11,False,688567.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:3849
55.06,55.24,False,688503.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:4024
30.53,30.5,False,603799.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:4050
90.3,90.98,False,688559.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:4226
54.39,55.14,False,688559.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:4342
18.48,18.42,False,688472.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:4496
33.0,33.11,False,688516.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:7750
41.58,41.6,False,688516.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:7767
83.38,83.41,False,688778.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:7879
63.7,63.1,False,688349.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8108
44.81,44.9,False,688349.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8149
32.42,32.41,False,688223.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8211
63.02,62.05,False,688388.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8536
11.45,11.49,False,688388.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8690
37.52,37.5,False,688388.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:8877
8.36,8.38,False,688779.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:9069
16.89,16.8,False,688353.SH,2025-11-19,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-19.log:9667
24.92,25.01,False,688573.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:48744
102.5,101.99,False,688392.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:50095
54.43,54.39,False,600885.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:50116
36.02,35.8,False,688005.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:50307
59.33,59.2,False,600699.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:50618
17.55,17.52,False,688518.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:50968
54.84,54.5,False,688275.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:51149
55.99,55.87,False,603659.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:68622
15.42,15.41,False,688472.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:68688
16.01,16.0,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:70538
68.8,68.9,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:70629
41.2,41.13,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:70762
29.52,29.5,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:70793
79.65,78.98,False,688778.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:70855
62.46,62.1,False,600392.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:71056
11.11,11.09,False,688148.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:71623
37.22,37.5,False,688147.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:71814
61.27,61.3,False,688147.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:71863
29.91,29.87,False,688303.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:73499
22.59,22.5,False,688353.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:73665
115.0,114.77,False,688353.SH,2025-11-20,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-20.log:73769
15.27,15.28,False,600641.SH,2025-11-24,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-24.log:30235
0.0,113.24,False,300339.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:107
476.0,477.01,False,300308.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:4234
51.2,51.01,False,601928.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:4350
10.99,10.95,False,600487.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:4427
0.0,115.96,False,600487.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:4449
125.44,125.11,False,300620.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:9861
0.0,13.94,False,600996.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:9938
0.0,47.61,False,600996.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:14103
41.35,41.3,False,300458.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:19057
43.55,43.5,False,300418.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:19114
11.59,11.58,False,601098.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:19167
43.0,42.14,False,301171.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:19302
0.0,71.51,False,300394.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:19325
146.8,146.66,False,300394.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:24114
28.46,28.4,False,300364.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:24254
302.0,303.0,False,300502.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:24334
321.02,321.0,False,300033.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25640
48.0,47.95,False,301486.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25691
75.74,75.73,False,301486.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25704
45.68,45.35,False,300895.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25718
79.99,79.9,False,300624.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25763
6.11,6.1,False,300081.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25889
54.68,55.2,False,301536.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:25951
10.86,10.82,False,300058.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26299
64.45,64.46,False,688036.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26315
137.0,137.88,False,300857.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26334
23.5,23.56,False,300166.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26351
11.27,11.22,False,300166.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26367
6.74,6.73,False,688387.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26449
69.99,69.96,False,301165.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:26481
34.0,33.99,False,600198.SH,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:27958
0.0,18.04,False,301205.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:28104
19.85,19.7,False,301205.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:32281
115.0,115.2,False,301205.SZ,2025-11-25,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-25.log:32317
14.82,14.81,False,301236.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:21
12.74,12.73,False,301236.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:36
48.8,48.86,False,301236.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:69
119.0,118.26,False,300229.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:118
21.0,20.98,False,300229.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:138
5.53,5.54,False,300223.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:447
19.73,19.75,False,300913.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:481
50.8,50.78,False,300598.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:523
15.01,15.0,False,300188.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:549
18.45,18.37,False,300170.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:587
76.91,76.94,False,301486.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:621
63.7,63.68,False,300496.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:677
45.0,44.68,False,301171.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:796
0.0,47.48,False,300394.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:815
145.0,144.87,False,300394.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:5227
475.23,475.2,False,300308.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6321
28.7,28.5,False,300364.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6351
72.9,72.88,False,300474.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6393
117.3,116.61,False,301205.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6427
143.51,141.18,False,300620.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6601
45.53,45.52,False,300418.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6653
0.0,46.15,False,300058.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:6671
14.71,14.72,False,300053.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11156
55.05,55.17,False,301536.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11178
33.83,33.88,False,300033.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11215
21.25,21.24,False,300846.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11267
79.94,78.5,False,300624.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11294
6.02,5.98,False,300081.SZ,2025-11-26,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-26.log:11309
41.69,41.66,False,300458.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:21
73.49,73.31,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:35
21.57,21.56,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:60
63.92,63.9,False,300496.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:74
320.29,320.34,False,688036.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:90
64.74,64.7,False,688036.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:110
120.55,120.0,False,300548.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:36925
14.4,14.38,False,300570.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:36940
11.63,11.62,False,300570.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:36955
20.76,20.75,False,300229.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:37010
148.6,147.16,False,300620.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:37389
35.01,35.0,False,688100.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:37415
78.51,78.24,False,300624.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:37433
0.0,35.64,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:38563
0.0,11.85,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:41680
0.0,23.48,False,603083.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:46651
12.47,12.49,False,300252.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:50681
5.37,5.34,False,300287.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:50731
19.36,19.28,False,300212.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:50762
537.04,537.0,False,300308.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:50829
13.76,13.78,False,300348.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:51853
20.32,20.31,False,300353.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:51870
0.0,18.35,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:51959
12.96,12.97,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56167
155.03,155.02,False,300394.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56193
7.8,7.78,False,603712.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56211
25.98,25.9,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56239
44.78,44.6,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56275
5.91,5.9,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56290
0.0,48.34,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:56313
10.92,10.79,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61678
28.5,28.12,False,300364.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61697
33.7,33.65,False,300598.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61715
50.78,50.8,False,300598.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61729
48.09,48.04,False,300895.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61873
48.68,48.65,False,300913.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61931
44.03,43.99,False,301171.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:61990
73.27,73.26,False,301165.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:62034
79.72,78.82,False,002194.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:62053
121.47,120.14,False,301205.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:62087
0.0,24.58,False,600498.SH,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:75829
19.62,19.6,False,002179.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-11-27.log:80999
43.99,43.98,False,300458.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:20
73.65,73.66,False,300474.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:38
0.0,23.1,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:69
69.0,68.92,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4151
324.26,323.01,False,300033.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4168
72.08,72.03,False,688036.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4195
10.45,10.46,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4263
14.89,14.88,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4279
117.9,117.5,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4319
17.06,16.83,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4394
21.14,21.16,False,300229.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:4478
147.43,143.06,False,300620.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:5835
25.45,25.4,False,300455.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:5952
13.28,13.26,False,300252.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:5983
96.63,96.14,False,300223.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:6050
15.46,15.41,False,300188.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:6184
117.02,117.5,False,300170.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:6269
19.85,19.71,False,300170.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:6314
160.0,158.5,False,300394.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:22656
21.16,21.21,False,603712.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:22695
0.0,43.31,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:22759
5.85,5.84,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:26881
51.11,51.03,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:27928
10.41,10.4,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28071
34.39,34.4,False,300598.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28104
10.94,10.91,False,300857.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28132
28.67,28.71,False,600105.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28177
48.36,48.43,False,301236.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28252
51.9,52.0,False,300913.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28310
40.34,40.27,False,301171.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_opponent/2025-12-02.log:28337
