Exchange,Instrument,Time,Price,Volume,BuyNo,SellNo
1,000488.SZ,103822590,31800,400,22202891,22199174
1,000488.SZ,103822590,31800,1000,22202891,22199176
1,000488.SZ,103822590,31800,1200,22202891,22199185
1,000488.SZ,103822590,31800,800,22202891,22199212
1,000488.SZ,103822590,31800,400,22202891,22199213
1,000488.SZ,103822590,31800,1200,22202891,22199215
1,000488.SZ,103822590,31800,400,22202891,22199217
1,000488.SZ,103822590,31800,600,22202891,22199218
1,000488.SZ,103822690,31800,100,22203092,22199218
1,000488.SZ,103822690,31800,100,22203094,22199218
1,000488.SZ,103822690,31800,800,22203094,22199222
1,000488.SZ,103822690,31800,100,22203094,22199223
1,000488.SZ,103822690,31800,200,22203098,22199223
1,000488.SZ,103822690,31800,100,22203100,22199223
1,000488.SZ,103822690,31800,200,22203103,22199224
1,000488.SZ,103822690,31800,100,22203105,22199225
1,000488.SZ,103822690,31800,100,22203110,22199225
1,000488.SZ,103822690,31800,100,22203110,22199239
1,000488.SZ,103822690,31800,100,22203113,22199239
1,000488.SZ,103822700,31800,100,22203126,22199239
1,000488.SZ,103822700,31800,300,22203126,22199240
1,000488.SZ,103822700,31800,700,22203126,22199241
1,000488.SZ,103822960,31800,100,22203527,22199241
1,000488.SZ,103822960,31800,500,22203529,22199245
1,000488.SZ,103822960,31800,100,22203532,22199245
1,000488.SZ,103822960,31800,200,22203536,22199245
1,000488.SZ,103822960,31800,100,22203540,22199260
1,000488.SZ,103822960,31800,100,22203542,22199260
1,000488.SZ,103822960,31800,100,22203544,22199260
1,000488.SZ,103823130,31800,100,22203838,22199260
1,000488.SZ,103823130,31800,1200,22203838,22199276
1,000488.SZ,103823130,31800,400,22203838,22199279
1,000488.SZ,103823130,31800,100,22203838,22199375
1,000488.SZ,103823160,31800,400,22203889,22199375
1,000488.SZ,103823160,31800,400,22203896,22199375
1,000488.SZ,103823990,31800,200,22205307,22199375
1,000488.SZ,103824170,0,300,0,22198934
1,000488.SZ,103827730,0,1000,0,15941153
1,000488.SZ,103830190,0,10000,21805849,0
1,000488.SZ,103830330,0,77400,21558867,0
1,000488.SZ,103832300,31700,100,21082142,22224581
1,000488.SZ,103833580,0,2000,22174155,0
1,000488.SZ,103833800,31700,100,21082142,22227445
1,000488.SZ,103837380,0,9000,0,284607
1,000488.SZ,103837680,31700,10000,21082142,22235678
1,000488.SZ,103838160,0,900,0,22233364
1,000488.SZ,103839020,31700,400,21082142,22238142
1,000488.SZ,103840520,31800,500,22241496,22199375
1,000488.SZ,103842290,0,300,0,22238700
1,000488.SZ,103842330,0,31400,0,13612528
1,000488.SZ,103844100,0,1000,18351476,0
1,000488.SZ,103845060,31700,1000,21082142,22249889
1,000488.SZ,103845100,31700,900,21082142,22249953
1,000488.SZ,103847640,31800,200,22255218,22199375
1,000488.SZ,103847640,31800,1600,22255218,22199709
1,000488.SZ,103847640,31800,1400,22255218,22199741
1,000488.SZ,103847640,31800,100,22255218,22199786
1,000488.SZ,103847640,31800,200,22255218,22200301
1,000488.SZ,103847640,31800,1100,22255218,22202015
1,000488.SZ,103847640,31800,500,22255218,22204878
1,000488.SZ,103847640,31800,4900,22255218,22206777
1,000488.SZ,103852850,31700,2300,21082142,22265259
1,000488.SZ,103852850,31700,23100,21082165,22265259
1,000488.SZ,103852850,31700,200,21092237,22265259
1,000488.SZ,103852850,31700,200,21095176,22265259
1,000488.SZ,103852850,31700,400,21095527,22265259
1,000488.SZ,103852850,31700,300,21095540,22265259
1,000488.SZ,103852850,31700,200,21096475,22265259
1,000488.SZ,103852850,31700,300,21096701,22265259
1,000488.SZ,103852850,31700,500,21096702,22265259
1,000488.SZ,103852850,31700,200,21098022,22265259
1,000488.SZ,103852850,31700,1000,21098316,22265259
1,000488.SZ,103852850,31700,400,21098317,22265259
1,000488.SZ,103852850,31700,300,21098320,22265259
1,000488.SZ,103852850,31700,700,21098321,22265259
1,000488.SZ,103852850,31700,300,21098323,22265259
1,000488.SZ,103852850,31700,100,21098324,22265259
1,000488.SZ,103852850,31700,200,21098328,22265259
1,000488.SZ,103852850,31700,300,21098330,22265259
1,000488.SZ,103852850,31700,100,21099058,22265259
1,000488.SZ,103852850,31700,100,21099216,22265259
1,000488.SZ,103852850,31700,500,21099335,22265259
1,000488.SZ,103852850,31700,200,21099442,22265259
1,000488.SZ,103852850,31700,600,21099615,22265259
1,000488.SZ,103852850,31700,300,21099947,22265259
1,000488.SZ,103852850,31700,100,21100003,22265259
1,000488.SZ,103852850,31700,1200,21100541,22265259
1,000488.SZ,103852850,31700,2000,21100550,22265259
1,000488.SZ,103852850,31700,600,21101959,22265259
1,000488.SZ,103852850,31700,400,21101960,22265259
1,000488.SZ,103852850,31700,500,21108212,22265259
1,000488.SZ,103852850,31700,200,21108316,22265259
1,000488.SZ,103852850,31700,2200,21110459,22265259
1,000488.SZ,103852850,31700,1200,21120155,22265259
1,000488.SZ,103852850,31700,500,21127308,22265259
1,000488.SZ,103852850,31700,100,21174882,22265259
1,000488.SZ,103852850,31700,500,21178768,22265259
1,000488.SZ,103852850,31700,300,21196931,22265259
1,000488.SZ,103852850,31700,300,21197592,22265259
1,000488.SZ,103852850,31700,100,21197880,22265259
1,000488.SZ,103852850,31700,100,21205708,22265259
1,000488.SZ,103852850,31700,20000,21240908,22265259
1,000488.SZ,103852850,31700,17800,21241740,22265259
1,000488.SZ,103852850,31700,4000,21272486,22265259
1,000488.SZ,103852850,31700,100,21272858,22265259
1,000488.SZ,103852850,31700,5400,21280112,22265259
1,000488.SZ,103852850,31700,600,21283882,22265259
1,000488.SZ,103852850,31700,200,21295864,22265259
1,000488.SZ,103852850,31700,100,21297429,22265259
1,000488.SZ,103852850,31700,2600,21297858,22265259
1,000488.SZ,103852850,31700,100,21306109,22265259
1,000488.SZ,103852850,31700,200,21306566,22265259
1,000488.SZ,103852850,31700,200,21315996,22265259
1,000488.SZ,103852850,31700,100,21319261,22265259
1,000488.SZ,103852850,31700,200,21319272,22265259
1,000488.SZ,103852850,31700,1200,21358157,22265259
1,000488.SZ,103852850,31700,100,21384638,22265259
1,000488.SZ,103852850,31700,4700,21395719,22265259
1,000488.SZ,103852850,31700,300,21430259,22265259
1,000488.SZ,103852850,31700,7700,21435311,22265259
1,000488.SZ,103852850,31700,100,21444682,22265259
1,000488.SZ,103852850,31700,100,21534772,22265259
1,000488.SZ,103852850,31700,600,21571636,22265259
1,000488.SZ,103852850,31700,1000,21583337,22265259
1,000488.SZ,103852850,31700,4100,21602805,22265259
1,000488.SZ,103852850,31700,3500,21606537,22265259
1,000488.SZ,103852850,31700,16100,21610094,22265259
1,000488.SZ,103852850,31700,3200,21623802,22265259
1,000488.SZ,103852850,31700,9400,21633415,22265259
1,000488.SZ,103852850,31700,2500,21648224,22265259
1,000488.SZ,103852850,31700,1000,21654375,22265259
1,000488.SZ,103852850,31700,900,21663784,22265259
1,000488.SZ,103852850,31700,1200,21665605,22265259
1,000488.SZ,103852850,31700,100,21681028,22265259
1,000488.SZ,103852850,31700,300,21681030,22265259
1,000488.SZ,103852850,31700,1200,21684597,22265259
1,000488.SZ,103852850,31700,6900,21688535,22265259
1,000488.SZ,103852850,31700,500,21696731,22265259
1,000488.SZ,103852850,31700,100,21727436,22265259
1,000488.SZ,103852850,31700,600,21727438,22265259
1,000488.SZ,103852850,31700,100,21732765,22265259
1,000488.SZ,103852850,31700,100,21732766,22265259
1,000488.SZ,103852850,31700,200,21734090,22265259
1,000488.SZ,103852850,31700,300,21761588,22265259
1,000488.SZ,103852850,31700,100,21776747,22265259
1,000488.SZ,103852850,31700,800,21782988,22265259
1,000488.SZ,103852850,31700,200,21792474,22265259
1,000488.SZ,103852850,31700,7400,21800357,22265259
1,000488.SZ,103852850,31700,1000,21819009,22265259
1,000488.SZ,103852850,31700,8000,21825512,22265259
1,000488.SZ,103852850,31700,2000,21832373,22265259
1,000488.SZ,103852850,31700,300,21852933,22265259
1,000488.SZ,103852850,31700,600,21856501,22265259
1,000488.SZ,103852850,31700,10000,21868879,22265259
1,000488.SZ,103852850,31700,100,21880310,22265259
1,000488.SZ,103852850,31700,5000,21893144,22265259
1,000488.SZ,103852850,31700,10000,21901790,22265259
1,000488.SZ,103852850,31700,40000,21964362,22265259
1,000488.SZ,103852850,31700,1600,21968894,22265259
1,000488.SZ,103852850,31700,1000,21976096,22265259
1,000488.SZ,103852850,31700,1000,21989917,22265259
1,000488.SZ,103852850,31700,100,21992965,22265259
1,000488.SZ,103852850,31700,100,22034009,22265259
1,000488.SZ,103852850,31700,400,22034010,22265259
1,000488.SZ,103852850,31700,100,22034110,22265259
1,000488.SZ,103852850,31700,4200,22069410,22265259
1,000488.SZ,103852850,31700,8800,22071706,22265259
1,000488.SZ,103852850,31700,1000,22072101,22265259
1,000488.SZ,103852850,31700,24000,22125257,22265259
1,000488.SZ,103852850,31700,31400,22136093,22265259
1,000488.SZ,103852850,31700,5000,22138902,22265259
1,000488.SZ,103852850,31700,12800,22142222,22265259
1,000488.SZ,103852850,31700,2600,22143020,22265259
1,000488.SZ,103852850,31700,2500,22143022,22265259
1,000488.SZ,103852850,31700,5900,22143023,22265259
1,000488.SZ,103852850,31700,1600,22143031,22265259
1,000488.SZ,103852850,31700,3200,22143050,22265259
1,000488.SZ,103852850,31700,1700,22143881,22265259
1,000488.SZ,103852850,31700,300,22168896,22265259
1,000488.SZ,103852850,31700,191400,22175515,22265259
1,000488.SZ,103852850,31700,28600,22189257,22265259
1,000488.SZ,103852850,31700,50000,22191249,22265259
1,000488.SZ,103852850,31700,900,22221369,22265259
1,000488.SZ,103852850,31700,3200,22243036,22265259
1,000488.SZ,103852850,31700,2000,22249370,22265259
1,000488.SZ,103852850,31700,20000,22259082,22265259
1,000488.SZ,103852850,31700,1000,22264389,22265259
1,000488.SZ,103852850,31700,49900,22265391,22265259
1,000488.SZ,103852850,31700,10500,22265393,22265259
1,000488.SZ,103852850,31700,15000,22265395,22265259
1,000488.SZ,103852850,31700,13000,22265397,22265259
1,000488.SZ,103852850,31700,98500,22265399,22265259
1,000488.SZ,103852860,31800,1000,22265576,22206777
1,000488.SZ,103852860,31800,12900,22265576,22206778
1,000488.SZ,103852860,31800,2800,22265576,22206819
1,000488.SZ,103852860,31800,12900,22265576,22206820
1,000488.SZ,103852860,31800,100,22265576,22224591
1,000488.SZ,103852860,31800,100,22265576,22227463
1,000488.SZ,103852860,31800,1200,22265576,22227684
1,000488.SZ,103852860,31800,100,22265576,22227751
1,000488.SZ,103852870,31800,1500,22265585,22227751
1,000488.SZ,103852870,31800,500,22265585,22261085
1,000488.SZ,103852870,31800,900,22265585,22265417
1,000488.SZ,103852870,31800,4000,22265585,22265419
1,000488.SZ,103852870,31800,2400,22265585,22265420
1,000488.SZ,103852870,31800,6800,22265585,22265573
1,000488.SZ,103852870,0,2400,20970014,0
1,000488.SZ,103852870,31800,4200,22265605,22265573
1,000488.SZ,103852870,31800,1400,22265605,22265616
1,000488.SZ,103852870,31800,100,22265610,22265618
1,000488.SZ,103852950,31800,500,22265800,22265618
1,000488.SZ,103852950,31800,1400,22265800,22265620
1,000488.SZ,103852950,31800,700,22265800,22265621
1,000488.SZ,103852990,0,600,22265507,0
1,000488.SZ,103853100,0,500,0,21178767
1,000488.SZ,103853230,31800,400,22265800,22266330
1,000488.SZ,103853230,31800,600,22265800,22266332
1,000488.SZ,103853230,31800,400,22265800,22266334
1,000488.SZ,103853230,31800,400,22265800,22266337
1,000488.SZ,103853230,31800,400,22265800,22266339
1,000488.SZ,103853240,31800,800,22265800,22266343
1,000488.SZ,103853240,31800,1600,22265800,22266347
1,000488.SZ,103853240,31800,1100,22265800,22266353
1,000488.SZ,103853250,31800,4900,22265800,22266362
1,000488.SZ,103853250,31800,400,22265800,22266364
1,000488.SZ,103853280,31800,500,22265800,22266421
1,000488.SZ,103853280,31800,400,22265800,22266427
1,000488.SZ,103853280,31800,400,22265800,22266431
1,000488.SZ,103853290,31800,300,22265800,22266436
1,000488.SZ,103853290,31800,400,22265800,22266439
1,000488.SZ,103853290,31800,100,22265800,22266441
1,000488.SZ,103853290,31800,100,22265800,22266445
1,000488.SZ,103853290,31800,100,22265800,22266448
1,000488.SZ,103853290,31800,400,22265800,22266450
1,000488.SZ,103853300,31800,500,22265800,22266472
1,000488.SZ,103853300,31800,600,22265800,22266482
1,000488.SZ,103853300,31800,300,22265800,22266487
1,000488.SZ,103853310,31800,2300,22265800,22266501
1,000488.SZ,103853360,0,2600,15916145,0
1,000488.SZ,103853510,31800,100,22266998,22266501
1,000488.SZ,103853510,31800,300,22266998,22266685
1,000488.SZ,103854770,31700,1000,22265399,22269669
1,000488.SZ,103855140,0,4200,0,22145370
1,000488.SZ,103855420,31800,200,22271275,22266685
1,000488.SZ,103855420,31800,200,22271275,22267109
1,000488.SZ,103855930,0,500,22266686,0
1,000488.SZ,103856870,0,300,22265594,0
1,000488.SZ,103857700,31800,600,22275528,22267109
1,000488.SZ,103857700,31800,200,22275528,22267110
1,000488.SZ,103857700,31800,200,22275528,22271519
1,000488.SZ,103857700,0,19100,22265403,0
1,000488.SZ,103857700,0,4900,22265399,0
1,000488.SZ,103857700,0,7500,22265414,0
1,000488.SZ,103857700,0,4300,22265407,0
1,000488.SZ,103857700,31800,2000,22275528,22275548
1,000488.SZ,103857700,0,2800,22265408,0
1,000488.SZ,103857700,0,17800,22265410,0
1,000488.SZ,103857700,0,18700,22265411,0
1,000488.SZ,103857700,0,19200,22265405,0
1,000488.SZ,103857700,31800,19000,22275528,22275554
1,000488.SZ,103857700,0,16800,22265404,0
1,000488.SZ,103857700,0,2300,22265402,0
1,000488.SZ,103857700,0,71600,22265406,0
1,000488.SZ,103857700,0,17900,22265413,0
1,000488.SZ,103857700,0,12600,22265409,0
1,000488.SZ,103857700,0,34200,22265412,0
1,000488.SZ,103857700,0,18900,22265401,0
1,000488.SZ,103857700,0,7100,22265554,0
1,000488.SZ,103857710,0,33600,22265418,0
1,000488.SZ,103857710,0,28700,22265415,0
1,000488.SZ,103857710,0,31200,22265416,0
1,000488.SZ,103857710,31800,600,22275528,22275579
1,000488.SZ,103857710,31800,5600,22275528,22275583
1,000488.SZ,103857720,0,8300,22265506,0
1,000488.SZ,103857720,0,59100,22265607,0
1,000488.SZ,103857860,0,1500,22265470,0
1,000488.SZ,103857860,0,900,22265454,0
1,000488.SZ,103857860,0,700,22265442,0
1,000488.SZ,103857860,0,100,22265431,0
1,000488.SZ,103857860,0,100,22265437,0
1,000488.SZ,103857860,0,4800,22265481,0
1,000488.SZ,103857860,0,700,22265478,0
1,000488.SZ,103857860,0,300,22265503,0
1,000488.SZ,103857860,0,1300,22265476,0
1,000488.SZ,103857860,0,100,22265498,0
1,000488.SZ,103857860,0,100,22265510,0
1,000488.SZ,103857860,0,900,22265564,0
1,000488.SZ,103857860,0,4900,22265558,0
1,000488.SZ,103857860,0,3000,22265562,0
1,000488.SZ,103857860,0,700,22265512,0
1,000488.SZ,103859840,31800,1000,22279877,22275583
1,000488.SZ,103901390,31800,1500,22284213,22275583
1,000488.SZ,103901390,31800,2200,22284213,22275621
1,000488.SZ,103903820,31800,200,22288820,22275621
1,000488.SZ,103903820,31800,600,22288820,22275626
1,000488.SZ,103903820,31800,2500,22288820,22275627
1,000488.SZ,103905330,0,100,0,22284231
1,000488.SZ,103906240,0,300,0,22280572
1,000488.SZ,103912790,0,3300,15283368,0
1,000488.SZ,103912820,0,30000,0,22265847
1,000488.SZ,103915060,31800,1000,22315357,22275627
1,000488.SZ,103916870,31800,2200,22319285,22275627
1,000488.SZ,103916870,31800,1400,22319285,22275628
1,000488.SZ,103916870,31800,400,22319285,22275629
1,000488.SZ,103916870,31800,100,22319285,22280687
1,000488.SZ,103916870,31800,100,22319285,22280745
1,000488.SZ,103916870,31800,2200,22319285,22286737
1,000488.SZ,103919120,31800,2000,22323233,22286737
1,000488.SZ,103919120,31800,3800,22323233,22312430
1,000488.SZ,103919120,31800,10000,22323233,22320738
1,000488.SZ,103919120,31800,400,22323233,22323241
1,000488.SZ,103919120,31800,200,22323233,22323243
1,000488.SZ,103919120,0,200,20969992,0
1,000488.SZ,103919130,31800,400,22323233,22323252
1,000488.SZ,103919130,31800,1000,22323233,22323254
1,000488.SZ,103919130,31800,1700,22323233,22323256
1,000488.SZ,103919130,0,100,20969973,0
1,000488.SZ,103919130,0,300,22265495,0
1,000488.SZ,103919150,31800,400,22323233,22323313
1,000488.SZ,103919150,31800,100,22323233,22323319
1,000488.SZ,103919160,31800,100,22323335,22323319
1,000488.SZ,103919180,31800,500,22323367,22323319
1,000488.SZ,103919990,0,3000,15636199,0
1,000488.SZ,103921060,31700,100,22265423,22327319
1,000488.SZ,103921060,31700,100,22265424,22327319
1,000488.SZ,103921060,31700,200,22265425,22327319
1,000488.SZ,103921060,31700,100,22265426,22327319
1,000488.SZ,103921060,31700,200,22265427,22327319
1,000488.SZ,103921060,31700,9900,22265428,22327319
1,000488.SZ,103921060,0,9900,22265430,0
1,000488.SZ,103921060,0,42000,22265428,0
1,000488.SZ,103922900,0,700,22265611,0
1,000488.SZ,103923610,31700,2000,22265429,22333932
1,000488.SZ,103923780,31800,100,22334298,22323319
1,000488.SZ,103923780,31800,1100,22334298,22327252
1,000488.SZ,103923780,31800,100,22334298,22328518
1,000488.SZ,103925230,31800,1700,22337112,22328518
1,000488.SZ,103925480,0,100,22275614,0
1,000488.SZ,103927190,0,10000,0,11422493
1,000488.SZ,103928050,31700,2000,22265429,22342431
1,000488.SZ,103928220,0,600,0,22273724
1,000488.SZ,103929380,31800,100,22344901,22328518
1,000488.SZ,103930710,0,322300,21272246,0
1,000488.SZ,103931660,0,3800,0,22204187
1,000488.SZ,103932340,31700,1000,22265429,22351006
1,000488.SZ,103933740,31700,3300,22265429,22354120
1,000488.SZ,103934070,0,5000,21186485,0
1,000488.SZ,103937060,31700,400,22265429,22360402
1,000488.SZ,103938100,31800,8100,22362495,22328518
1,000488.SZ,103938100,31800,1200,22362495,22329438
1,000488.SZ,103938100,31800,100,22362495,22333962
1,000488.SZ,103938100,31800,800,22362495,22337880
1,000488.SZ,103939020,31700,300,22265429,22364052
1,000488.SZ,103939020,31700,1300,22265429,22364055
1,000488.SZ,103940230,0,9700,20004339,0
1,000488.SZ,103942430,31700,1200,22265429,22370493
1,000488.SZ,103946220,0,3900,0,22337889
1,000488.SZ,103947060,31700,1000,22265429,22378670
1,000488.SZ,103949280,0,26600,22337956,0
1,000488.SZ,103952860,0,48900,22265429,0
1,000488.SZ,103952860,0,42000,22327377,0
1,000488.SZ,103952860,0,9900,22327378,0
1,000488.SZ,103952860,0,3900,22265433,0
1,000488.SZ,103952860,0,600,22265432,0
1,000488.SZ,103952860,0,100,22265451,0
1,000488.SZ,103956010,31800,100,22393889,22337880
1,000488.SZ,103957860,0,200,0,22179937
1,000488.SZ,103958360,0,1000,21807492,0
1,000488.SZ,104003330,0,17800,0,22358703
1,000488.SZ,104006860,0,3200,22360229,0
1,000488.SZ,104007750,0,7100,0,22392919
1,000488.SZ,104008170,31800,1000,22417985,22337880
1,000488.SZ,104008360,0,200,22322717,0
1,000488.SZ,104009240,0,3000,20928671,0
1,000488.SZ,104009310,31800,300,22420911,22337880
1,000488.SZ,104010090,31700,500,22265434,22424212
1,000488.SZ,104010090,31700,200,22265435,22424212
1,000488.SZ,104010090,31700,400,22265436,22424212
1,000488.SZ,104010090,0,700,22265436,0
1,000488.SZ,104010590,31700,200,22265438,22428397
1,000488.SZ,104010590,31700,500,22265439,22428397
1,000488.SZ,104010590,31700,300,22265440,22428397
1,000488.SZ,104012700,31700,100,22265440,22438568
1,000488.SZ,104012700,31700,600,22265441,22438568
1,000488.SZ,104012700,31700,900,22265443,22438568
1,000488.SZ,104012700,31700,400,22265445,22438568
1,000488.SZ,104012700,31700,100,22265446,22438568
1,000488.SZ,104012700,31700,600,22265447,22438568
1,000488.SZ,104012700,31700,300,22265448,22438568
1,000488.SZ,104012710,0,300,22265448,0
1,000488.SZ,104014860,31800,200,22446955,22337880
1,000488.SZ,104015160,31700,100,22265449,22447972
1,000488.SZ,104015160,31700,300,22265450,22447972
1,000488.SZ,104015160,31700,400,22265452,22447972
1,000488.SZ,104015160,31700,300,22265453,22447972
1,000488.SZ,104015160,31700,1000,22265455,22447972
1,000488.SZ,104015160,31700,600,22265456,22447972
1,000488.SZ,104015160,31700,1100,22265457,22447972
1,000488.SZ,104015160,31700,200,22265458,22447972
1,000488.SZ,104016110,31800,1000,22450870,22337880
1,000488.SZ,104016120,0,100,20969935,0
1,000488.SZ,104016120,0,500,20969936,0
1,000488.SZ,104018170,0,300,0,22352792
1,000488.SZ,104018480,0,2200,21873287,0
1,000488.SZ,104019320,0,900,22422615,0
1,000488.SZ,104021860,0,100,22367738,0
1,000488.SZ,104022430,0,300,20969929,0
1,000488.SZ,104022430,0,200,20969926,0
1,000488.SZ,104022430,0,500,20969951,0
1,000488.SZ,104022430,0,200,20969942,0
1,000488.SZ,104022430,0,100,20970004,0
1,000488.SZ,104023050,0,1000,0,22383321
1,000488.SZ,104023990,31700,300,22265459,22471111
1,000488.SZ,104027350,31800,400,22478009,22337880
1,000488.SZ,104027360,0,100,20969906,0
1,000488.SZ,104030760,0,26600,22455644,0
1,000488.SZ,104031210,31800,500,22485765,22337880
1,000488.SZ,104036890,0,1000,0,22485913
1,000488.SZ,104037090,31800,100,22496227,22337880
1,000488.SZ,104039020,31700,200,22265460,22500301
1,000488.SZ,104039020,31700,200,22265461,22500301
1,000488.SZ,104039020,0,200,20969909,0
1,000488.SZ,104039020,0,500,22265461,0
1,000488.SZ,104039740,0,17800,0,22429699
1,000488.SZ,104044550,31800,100,22515050,22337880
1,000488.SZ,104044560,31800,100,22515054,22337880
1,000488.SZ,104044560,31800,100,22515056,22337880
1,000488.SZ,104044580,31800,100,22515083,22337880
1,000488.SZ,104044580,31800,100,22515090,22337880
1,000488.SZ,104044610,31800,100,22515145,22337880
1,000488.SZ,104048030,31700,200,22265462,22522419
1,000488.SZ,104048030,31700,100,22265463,22522419
1,000488.SZ,104048030,31700,600,22265464,22522419
1,000488.SZ,104048030,31700,200,22265465,22522419
1,000488.SZ,104048030,31700,800,22265466,22522419
1,000488.SZ,104048030,31700,200,22265467,22522419
1,000488.SZ,104048030,31700,400,22265468,22522419
1,000488.SZ,104048030,0,400,20969939,0
1,000488.SZ,104048030,0,200,20970023,0
1,000488.SZ,104048030,0,100,20969913,0
1,000488.SZ,104048030,0,400,20969974,0
1,000488.SZ,104048120,0,100,20970016,0
1,000488.SZ,104053900,0,5000,19982718,0
1,000488.SZ,104056170,0,3500,21547846,0
1,000488.SZ,104059330,31700,600,22265471,22543749
1,000488.SZ,104059330,31700,100,22265472,22543749
1,000488.SZ,104059330,31700,300,22265473,22543749
1,000488.SZ,104059340,0,200,20969976,0
1,000488.SZ,104059340,0,200,20969991,0
1,000488.SZ,104059340,0,200,22265473,0
1,000488.SZ,104059530,31700,500,22265474,22543975
1,000488.SZ,104059530,31700,200,22265475,22543975
1,000488.SZ,104059530,31700,500,22265477,22543975
1,000488.SZ,104059530,31700,300,22265479,22543975
1,000488.SZ,104059530,31700,300,22265480,22543975
1,000488.SZ,104059530,31700,600,22265482,22543975
1,000488.SZ,104059530,31700,400,22265483,22543975
1,000488.SZ,104059530,31700,300,22265484,22543975
1,000488.SZ,104059530,31700,500,22265485,22543975
1,000488.SZ,104059530,31700,400,22265486,22543975
1,000488.SZ,104059530,31700,700,22265487,22543975
1,000488.SZ,104059530,31700,100,22265488,22543975
1,000488.SZ,104059530,31700,300,22265489,22543975
1,000488.SZ,104059530,31700,100,22265490,22543975
1,000488.SZ,104059530,31700,400,22265491,22543975
1,000488.SZ,104059530,31700,300,22265492,22543975
1,000488.SZ,104059530,31700,600,22265493,22543975
1,000488.SZ,104059530,31700,300,22265494,22543975
1,000488.SZ,104059530,31700,700,22265496,22543975
1,000488.SZ,104059530,31700,1600,22265499,22543975
1,000488.SZ,104059530,31700,500,22265500,22543975
1,000488.SZ,104059530,31700,500,22265501,22543975
1,000488.SZ,104059530,31700,400,22265502,22543975
1,000488.SZ,104059530,31700,700,22265504,22543975
1,000488.SZ,104059530,31700,200,22265505,22543975
1,000488.SZ,104059530,31700,300,22265508,22543975
1,000488.SZ,104059530,31700,400,22265509,22543975
1,000488.SZ,104059530,31700,400,22265511,22543975
1,000488.SZ,104059530,31700,600,22265513,22543975
1,000488.SZ,104059530,31700,200,22265514,22543975
1,000488.SZ,104059530,31700,600,22265515,22543975
1,000488.SZ,104059530,31700,500,22265516,22543975
1,000488.SZ,104059530,31700,800,22265517,22543975
1,000488.SZ,104059530,31700,100,22265518,22543975
1,000488.SZ,104059530,31700,200,22265519,22543975
1,000488.SZ,104059530,31700,100,22265520,22543975
1,000488.SZ,104059530,31700,200,22265521,22543975
1,000488.SZ,104059530,31700,600,22265522,22543975
1,000488.SZ,104059530,31700,300,22265523,22543975
1,000488.SZ,104059530,31700,200,22265524,22543975
1,000488.SZ,104100280,0,300,20969950,0
1,000488.SZ,104100280,0,200,20969957,0
1,000488.SZ,104100280,0,200,20969932,0
1,000488.SZ,104100280,0,300,20969940,0
1,000488.SZ,104100280,0,300,20969961,0
1,000488.SZ,104100280,0,100,20969970,0
1,000488.SZ,104100280,0,200,20969930,0
1,000488.SZ,104100280,0,100,20969962,0
1,000488.SZ,104100280,0,100,20970037,0
1,000488.SZ,104100280,0,300,20969912,0
1,000488.SZ,104100280,0,100,20970029,0
1,000488.SZ,104100280,0,100,20969946,0
1,000488.SZ,104100280,0,100,20969987,0
1,000488.SZ,104100280,0,300,20969955,0
1,000488.SZ,104100280,0,300,20969900,0
1,000488.SZ,104100280,0,800,20970003,0
1,000488.SZ,104100280,0,100,20969985,0
1,000488.SZ,104100280,0,300,20969981,0
1,000488.SZ,104100280,0,100,20970032,0
1,000488.SZ,104100280,0,100,20969898,0
1,000488.SZ,104100280,0,100,20970008,0
1,000488.SZ,104100280,0,100,20970031,0
1,000488.SZ,104100280,0,200,20970028,0
1,000488.SZ,104100280,0,300,22265524,0
1,000488.SZ,104100280,0,100,20969996,0
1,000488.SZ,104100280,0,100,20970005,0
1,000488.SZ,104100280,0,100,20970027,0
1,000488.SZ,104100280,0,100,20970011,0
1,000488.SZ,104100290,0,300,22454077,0
1,000488.SZ,104101980,0,1900,0,22198851
1,000488.SZ,104103010,0,500,0,475080
1,000488.SZ,104103570,0,13000,22042812,0
1,000488.SZ,104103680,0,1000,8779162,0
1,000488.SZ,104106130,31700,200,22265525,22557883
1,000488.SZ,104106130,31700,600,22265526,22557883
1,000488.SZ,104106130,31700,100,22265527,22557883
1,000488.SZ,104106130,31700,100,22265528,22557883
1,000488.SZ,104106130,0,200,22265528,0
1,000488.SZ,104106130,0,200,20970039,0
1,000488.SZ,104109520,0,300,15629228,0
1,000488.SZ,104111950,31700,600,22265529,22570140
1,000488.SZ,104111950,31700,400,22265530,22570140
1,000488.SZ,104111950,0,300,22265530,0
1,000488.SZ,104112060,0,1600,14753800,0
1,000488.SZ,104117410,0,100,16207363,0
1,000488.SZ,104125180,31700,300,22265531,22598919
1,000488.SZ,104125180,31700,600,22265532,22598919
1,000488.SZ,104125180,31700,100,22265533,22598919
1,000488.SZ,104129100,0,300,20969897,0
1,000488.SZ,104129100,0,300,22265533,0
1,000488.SZ,104129210,31800,300,22606579,22337880
1,000488.SZ,104130180,31700,200,22265534,22608201
1,000488.SZ,104130180,31700,100,22265535,22608201
1,000488.SZ,104130180,31700,200,22265536,22608201
1,000488.SZ,104130180,31700,400,22265537,22608201
1,000488.SZ,104130180,31700,300,22265538,22608201
1,000488.SZ,104130180,31700,700,22265539,22608201
1,000488.SZ,104130180,0,100,20970024,0
