Exchange,Instrument,Time,Last,BidPrice,AskPrice,BidVolume,AskVolume,Volume
1,000488.SZ,130036000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 90587000000, 0, 0, 0, 0, 0, 0, 0, 0]","[78100, 570900, 773000, 1919700, 358000, 390200, 637350, 189100, 415600, 879800]","[3, 8081350, 0, 0, 0, 0, 0, 0, 0, 0]",30963313
1,000488.SZ,130039000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 90648000000, 0, 0, 0, 0, 0, 0, 0, 0]","[84200, 570900, 773000, 1919700, 358000, 390200, 637350, 189100, 415600, 879800]","[3, 8081350, 0, 0, 0, 0, 0, 0, 0, 0]",30963313
1,000488.SZ,130048000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 90664000000, 0, 0, 0, 0, 0, 0, 0, 0]","[85800, 570900, 773000, 1919700, 358000, 387700, 637350, 189100, 415600, 879800]","[3, 8078850, 0, 0, 0, 0, 0, 0, 0, 0]",30964113
1,000488.SZ,130051000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 90688000000, 0, 0, 0, 0, 0, 0, 0, 0]","[88200, 570900, 773000, 1919700, 358000, 386100, 637350, 189100, 415600, 879800]","[3, 8077250, 0, 0, 0, 0, 0, 0, 0, 0]",30964113
1,000488.SZ,130054000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91114000000, 0, 0, 0, 0, 0, 0, 0, 0]","[130700, 570900, 773000, 1919800, 358000, 377900, 637350, 189100, 415600, 879800]","[3, 8069050, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130057000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91125000000, 0, 0, 0, 0, 0, 0, 0, 0]","[131800, 570900, 773000, 1919800, 358000, 379400, 637350, 189100, 415600, 879800]","[3, 8070550, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130100000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91127000000, 0, 0, 0, 0, 0, 0, 0, 0]","[131800, 570900, 773000, 1920000, 358000, 379400, 637350, 189100, 415600, 879800]","[3, 8070550, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130103000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91116000000, 0, 0, 0, 0, 0, 0, 0, 0]","[130700, 570900, 773000, 1920000, 358000, 379600, 637350, 189100, 415600, 879800]","[3, 8070750, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130106000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91125000000, 0, 0, 0, 0, 0, 0, 0, 0]","[131800, 570900, 773000, 1919800, 358000, 379600, 637350, 189100, 415600, 879800]","[3, 8070750, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130109000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91139000000, 0, 0, 0, 0, 0, 0, 0, 0]","[133200, 570900, 773000, 1919800, 358000, 379600, 637350, 189100, 415600, 879800]","[3, 8070750, 0, 0, 0, 0, 0, 0, 0, 0]",30971713
1,000488.SZ,130112000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91559000000, 0, 0, 0, 0, 0, 0, 0, 0]","[173700, 570400, 773000, 1919800, 358000, 26900, 637850, 189100, 415600, 879800]","[3, 7718550, 0, 0, 0, 0, 0, 0, 0, 0]",31326113
1,000488.SZ,130115000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91553000000, 0, 0, 0, 0, 0, 0, 0, 0]","[15200, 158100, 570200, 773000, 1919800, 631150, 189100, 415600, 879800, 257100]","[3, 7684950, 0, 0, 0, 0, 0, 0, 0, 0]",31360513
1,000488.SZ,130118000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91034000000, 0, 0, 0, 0, 0, 0, 0, 0]","[13900, 107500, 570200, 773000, 1919800, 631350, 189100, 415600, 879800, 257100]","[3, 7685150, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130121000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91020000000, 0, 0, 0, 0, 0, 0, 0, 0]","[13900, 106200, 570200, 773000, 1919800, 631550, 189100, 415600, 879800, 257100]","[3, 7685350, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130124000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 90994000000, 0, 0, 0, 0, 0, 0, 0, 0]","[14800, 108700, 565500, 773000, 1919800, 631550, 189100, 415600, 879800, 257100]","[3, 7685350, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130127000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 90994000000, 0, 0, 0, 0, 0, 0, 0, 0]","[14800, 108700, 565500, 773000, 1919800, 632550, 189100, 415600, 879800, 257100]","[3, 7686350, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130130000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91099000000, 0, 0, 0, 0, 0, 0, 0, 0]","[24800, 108700, 565500, 773500, 1919800, 632550, 189100, 415600, 879800, 257100]","[3, 7686350, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130133000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91091000000, 0, 0, 0, 0, 0, 0, 0, 0]","[24800, 107900, 565500, 773500, 1919800, 638850, 189100, 415600, 879800, 257100]","[3, 7693750, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130136000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91112000000, 0, 0, 0, 0, 0, 0, 0, 0]","[24900, 107900, 565500, 775500, 1919800, 638850, 189100, 415600, 879800, 257100]","[3, 7693750, 0, 0, 0, 0, 0, 0, 0, 0]",31367013
1,000488.SZ,130139000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91281000000, 0, 0, 0, 0, 0, 0, 0, 0]","[17000, 132600, 565500, 775500, 1919800, 640350, 189100, 415600, 879800, 257100]","[3, 7695250, 0, 0, 0, 0, 0, 0, 0, 0]",31375013
1,000488.SZ,130142000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91398000000, 0, 0, 0, 0, 0, 0, 0, 0]","[21800, 132600, 565500, 775500, 1919800, 643950, 189100, 415600, 879800, 257100]","[3, 7698850, 0, 0, 0, 0, 0, 0, 0, 0]",31375013
1,000488.SZ,130145000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91614000000, 0, 0, 0, 0, 0, 0, 0, 0]","[11800, 164200, 565500, 775500, 1919800, 646550, 189100, 415600, 879800, 257100]","[3, 7701450, 0, 0, 0, 0, 0, 0, 0, 0]",31375013
1,000488.SZ,130148000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91616000000, 0, 0, 0, 0, 0, 0, 0, 0]","[12000, 164200, 565500, 775500, 1919800, 648050, 189100, 415600, 879800, 257100]","[3, 7702950, 0, 0, 0, 0, 0, 0, 0, 0]",31375313
1,000488.SZ,130151000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91614000000, 0, 0, 0, 0, 0, 0, 0, 0]","[11800, 164200, 565500, 775500, 1919800, 648050, 189100, 415600, 879800, 257100]","[3, 7702950, 0, 0, 0, 0, 0, 0, 0, 0]",31375513
1,000488.SZ,130154000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91616000000, 0, 0, 0, 0, 0, 0, 0, 0]","[12000, 164200, 565500, 775500, 1919800, 648050, 189100, 415600, 879800, 257100]","[3, 7692950, 0, 0, 0, 0, 0, 0, 0, 0]",31375713
1,000488.SZ,130157000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91591000000, 0, 0, 0, 0, 0, 0, 0, 0]","[12100, 163500, 565500, 773600, 1919800, 648050, 189100, 415600, 879800, 257100]","[3, 7692950, 0, 0, 0, 0, 0, 0, 0, 0]",31375713
1,000488.SZ,130200000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91526000000, 0, 0, 0, 0, 0, 0, 0, 0]","[12100, 163500, 565500, 773600, 1919800, 648050, 189100, 415600, 879800, 257100]","[3, 7692950, 0, 0, 0, 0, 0, 0, 0, 0]",31375713
1,000488.SZ,130203000,31900,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91626000000, 0, 0, 0, 0, 0, 0, 0, 0]","[12100, 163500, 565500, 783600, 1919800, 648850, 199100, 415600, 879800, 257100]","[3, 7703750, 0, 0, 0, 0, 0, 0, 0, 0]",31375713
1,000488.SZ,130206000,32000,"[31900, 31800, 31700, 31600, 31500, 32000, 32100, 32200, 32300, 32400]","[30900, 91463000000, 0, 0, 0, 0, 0, 0, 0, 0]","[1200, 158100, 565500, 783600, 1919800, 643850, 199100, 415600, 879800, 257100]","[3, 7695750, 0, 0, 0, 0, 0, 0, 0, 0]",31397213
1,000488.SZ,130209000,31900,"[31800, 31700, 31600, 31500, 31400, 32000, 32100, 32200, 32300, 32400]","[30900, 91451000000, 0, 0, 0, 0, 0, 0, 0, 0]","[158100, 565500, 783600, 1919800, 358000, 643850, 199100, 415600, 879800, 257100]","[3, 7695750, 0, 0, 0, 0, 0, 0, 0, 0]",31398613
1,000488.SZ,130212000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91575000000, 0, 0, 0, 0, 0, 0, 0, 0]","[170500, 565500, 783600, 1919800, 358000, 1900, 643850, 199100, 415600, 879800]","[3, 7699650, 0, 0, 0, 0, 0, 0, 0, 0]",31403613
1,000488.SZ,130215000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91938000000, 0, 0, 0, 0, 0, 0, 0, 0]","[206800, 565500, 783600, 1919800, 358000, 6800, 643850, 199100, 415600, 879800]","[3, 7704550, 0, 0, 0, 0, 0, 0, 0, 0]",31403613
1,000488.SZ,130218000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91945000000, 0, 0, 0, 0, 0, 0, 0, 0]","[207500, 565500, 783600, 1919800, 358000, 7500, 648850, 199100, 415600, 879800]","[3, 7710250, 0, 0, 0, 0, 0, 0, 0, 0]",31403613
1,000488.SZ,130221000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92053000000, 0, 0, 0, 0, 0, 0, 0, 0]","[207500, 576300, 783600, 1919800, 358000, 6200, 648850, 199100, 415600, 879800]","[3, 7708950, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130224000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92064000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208600, 576300, 783600, 1919800, 358000, 8400, 648850, 199100, 415600, 879800]","[3, 7711150, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130230000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91964000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208600, 566300, 783600, 1919800, 358000, 8600, 648850, 199100, 415600, 879800]","[3, 7711350, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130236000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91858000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208600, 555500, 783600, 1919800, 358000, 8800, 648850, 199100, 415600, 879800]","[3, 7706050, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130239000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91890000000, 0, 0, 0, 0, 0, 0, 0, 0]","[211800, 555500, 783600, 1919800, 358000, 11800, 648850, 199100, 415600, 879800]","[3, 7748350, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130242000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91890000000, 0, 0, 0, 0, 0, 0, 0, 0]","[211800, 555500, 783600, 1919800, 358000, 14400, 648850, 199100, 415600, 879800]","[3, 7750950, 0, 0, 0, 0, 0, 0, 0, 0]",31404913
1,000488.SZ,130245000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92129000000, 0, 0, 0, 0, 0, 0, 0, 0]","[210700, 580500, 783600, 1919800, 358000, 16800, 648850, 204600, 416600, 879800]","[3, 7764850, 0, 0, 0, 0, 0, 0, 0, 0]",31405313
1,000488.SZ,130248000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92150000000, 0, 0, 0, 0, 0, 0, 0, 0]","[211800, 580500, 783600, 1919800, 359000, 18600, 648850, 204600, 416600, 879800]","[3, 7766650, 0, 0, 0, 0, 0, 0, 0, 0]",31405313
1,000488.SZ,130251000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92210000000, 0, 0, 0, 0, 0, 0, 0, 0]","[213200, 580500, 788200, 1919800, 359000, 19900, 648850, 204600, 416600, 875700]","[3, 7763850, 0, 0, 0, 0, 0, 0, 0, 0]",31405313
1,000488.SZ,130254000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92166000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208800, 580500, 788200, 1919800, 359000, 20900, 648850, 204600, 416600, 875700]","[3, 7764850, 0, 0, 0, 0, 0, 0, 0, 0]",31405313
1,000488.SZ,130257000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92276000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208800, 580500, 799100, 1919900, 359000, 20200, 648850, 204600, 416600, 875700]","[3, 7764150, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130300000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92273000000, 0, 0, 0, 0, 0, 0, 0, 0]","[207700, 580500, 799100, 1920900, 359000, 21500, 648850, 204600, 416600, 875700]","[3, 7765450, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130303000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92284000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208800, 580500, 799100, 1920900, 359000, 23100, 648850, 204600, 416600, 875700]","[3, 7767050, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130306000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92284000000, 0, 0, 0, 0, 0, 0, 0, 0]","[208800, 580500, 799100, 1920900, 359000, 24500, 648850, 204600, 416600, 875700]","[3, 7768450, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130309000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92299000000, 0, 0, 0, 0, 0, 0, 0, 0]","[210500, 580500, 799100, 1920700, 359000, 42900, 648850, 204600, 416600, 875700]","[3, 7786950, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130312000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92302000000, 0, 0, 0, 0, 0, 0, 0, 0]","[210800, 580500, 799100, 1920700, 359000, 42900, 648850, 204600, 416600, 875700]","[3, 7786950, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130315000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92302000000, 0, 0, 0, 0, 0, 0, 0, 0]","[210800, 580500, 799100, 1920700, 359000, 50000, 648850, 204600, 418800, 875700]","[3, 7796250, 0, 0, 0, 0, 0, 0, 0, 0]",31406013
1,000488.SZ,130318000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92288000000, 0, 0, 0, 0, 0, 0, 0, 0]","[209400, 580500, 799100, 1920700, 359000, 62000, 648850, 204600, 418800, 875700]","[3, 7808350, 0, 0, 0, 0, 0, 0, 0, 0]",31406113
1,000488.SZ,130321000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92288000000, 0, 0, 0, 0, 0, 0, 0, 0]","[209400, 580500, 799100, 1920700, 359000, 62200, 648850, 204600, 418800, 875700]","[3, 7808550, 0, 0, 0, 0, 0, 0, 0, 0]",31406713
1,000488.SZ,130324000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92226000000, 0, 0, 0, 0, 0, 0, 0, 0]","[203200, 580500, 799100, 1920700, 359000, 120900, 648850, 204600, 418800, 875700]","[3, 7867250, 0, 0, 0, 0, 0, 0, 0, 0]",31407013
1,000488.SZ,130339000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92227000000, 0, 0, 0, 0, 0, 0, 0, 0]","[203300, 580500, 799100, 1920700, 359000, 121900, 648850, 204600, 418800, 875700]","[3, 7868250, 0, 0, 0, 0, 0, 0, 0, 0]",31407013
1,000488.SZ,130342000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92343000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204900, 580500, 799100, 1920700, 359000, 136300, 648850, 204600, 418800, 875700]","[3, 7882650, 0, 0, 0, 0, 0, 0, 0, 0]",31407013
1,000488.SZ,130345000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92343000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204900, 580500, 799100, 1920700, 359000, 135900, 648850, 204600, 418800, 875700]","[3, 7882250, 0, 0, 0, 0, 0, 0, 0, 0]",31407413
1,000488.SZ,130351000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92043000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204900, 580500, 799100, 1920700, 359000, 135900, 648850, 204600, 418800, 875700]","[3, 7882250, 0, 0, 0, 0, 0, 0, 0, 0]",31407413
1,000488.SZ,130354000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92043000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204900, 580500, 799100, 1920700, 359000, 132400, 648850, 204600, 418800, 875700]","[3, 7878750, 0, 0, 0, 0, 0, 0, 0, 0]",31410913
1,000488.SZ,130357000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92043000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204900, 580500, 799100, 1920700, 359000, 133300, 648850, 204600, 418800, 875700]","[3, 7879650, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130400000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92051000000, 0, 0, 0, 0, 0, 0, 0, 0]","[205300, 580500, 799100, 1921100, 359000, 133300, 648850, 204600, 418800, 875700]","[3, 7874450, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130403000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91742000000, 0, 0, 0, 0, 0, 0, 0, 0]","[172400, 580500, 799100, 1923100, 359000, 133300, 648850, 204600, 418800, 875700]","[3, 7874450, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130409000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91689000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165000, 582600, 799100, 1923100, 359000, 133300, 648850, 204600, 418800, 875700]","[3, 7874450, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130412000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91689000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165000, 582600, 799100, 1923100, 359000, 183300, 648850, 204600, 418800, 875700]","[3, 7924450, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130415000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91689000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165000, 582600, 799100, 1923100, 359000, 224300, 647350, 204600, 418800, 875700]","[3, 7963950, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130421000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91739000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165000, 582600, 799100, 1928100, 359000, 226300, 647350, 204600, 418800, 875700]","[3, 7965950, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130424000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91738000000, 0, 0, 0, 0, 0, 0, 0, 0]","[164900, 582600, 799100, 1928100, 359000, 227800, 647350, 204600, 418800, 875700]","[3, 7967450, 0, 0, 0, 0, 0, 0, 0, 0]",31411013
1,000488.SZ,130427000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91716000000, 0, 0, 0, 0, 0, 0, 0, 0]","[161700, 582600, 800100, 1928100, 359000, 232400, 647350, 204600, 418800, 875700]","[3, 7972050, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130430000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91746000000, 0, 0, 0, 0, 0, 0, 0, 0]","[161700, 582600, 800100, 1928100, 359000, 232400, 649050, 204600, 418800, 875700]","[3, 7942750, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130433000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 91746000000, 0, 0, 0, 0, 0, 0, 0, 0]","[161700, 582600, 800100, 1928100, 359000, 234400, 647050, 204600, 418800, 875700]","[3, 7945850, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130439000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92116000000, 0, 0, 0, 0, 0, 0, 0, 0]","[162700, 582600, 800100, 1964100, 359000, 240700, 647050, 202800, 418800, 875700]","[3, 7950350, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130442000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92130000000, 0, 0, 0, 0, 0, 0, 0, 0]","[164100, 582600, 800100, 1964100, 359000, 240700, 646650, 202800, 418800, 875700]","[3, 7949950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130445000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92130000000, 0, 0, 0, 0, 0, 0, 0, 0]","[164100, 582600, 800100, 1964100, 359000, 240700, 655650, 202800, 418800, 875700]","[3, 7958950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130448000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92184000000, 0, 0, 0, 0, 0, 0, 0, 0]","[167000, 582600, 802100, 1964100, 359000, 240700, 655650, 202800, 418800, 875700]","[3, 7958950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130451000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92185000000, 0, 0, 0, 0, 0, 0, 0, 0]","[167100, 582600, 802100, 1964100, 359000, 240700, 655650, 202800, 418800, 875700]","[3, 7958950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130454000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92353000000, 0, 0, 0, 0, 0, 0, 0, 0]","[167100, 582600, 802100, 1964100, 360000, 240700, 655650, 202800, 418800, 875700]","[3, 7958950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130457000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92339000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165700, 582600, 802100, 1964100, 360000, 240700, 655650, 202800, 418800, 875700]","[3, 7958950, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130500000,31900,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92339000000, 0, 0, 0, 0, 0, 0, 0, 0]","[165700, 582600, 802100, 1964100, 360000, 242200, 655650, 202800, 418800, 875700]","[3, 7960450, 0, 0, 0, 0, 0, 0, 0, 0]",31411613
1,000488.SZ,130503000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92313000000, 0, 0, 0, 0, 0, 0, 0, 0]","[163100, 582600, 802100, 1964100, 360000, 242600, 655650, 202800, 418800, 875700]","[3, 7960850, 0, 0, 0, 0, 0, 0, 0, 0]",31414613
1,000488.SZ,130506000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92313000000, 0, 0, 0, 0, 0, 0, 0, 0]","[163100, 582600, 802100, 1964100, 360000, 253300, 653150, 202800, 418800, 875700]","[3, 7969050, 0, 0, 0, 0, 0, 0, 0, 0]",31414613
1,000488.SZ,130509000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92348000000, 0, 0, 0, 0, 0, 0, 0, 0]","[161600, 582600, 807100, 1964100, 360000, 255800, 652950, 202800, 418800, 875700]","[3, 7971350, 0, 0, 0, 0, 0, 0, 0, 0]",31417513
1,000488.SZ,130512000,31800,"[31800, 31700, 31600, 31500, 31400, 31900, 32000, 32100, 32200, 32300]","[30900, 92355000000, 0, 0, 0, 0, 0, 0, 0, 0]","[161300, 582600, 808100, 1964100, 360000, 254400, 652650, 202800, 418800, 875700]","[3, 7969650, 0, 0, 0, 0, 0, 0, 0, 0]",31417813
